,date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
1407,2023-06-14,2023,0,,LAD,CHW,1567.6150192188,1481.01110539783,0.654004238644154,0.345995761355846,,,1562.43115285312,1482.47278027783,Clayton Kershaw,Mike Clevinger,57.8018365145856,50.3389032778722,24.897519926112896,-9.532554942364555,0.6892527031732283,0.3107472968267717,,,,
1408,2023-06-14,2023,0,,SEA,FLA,1518.96278039595,1486.72212108894,0.5802372155226124,0.4197627844773876,,,1513.88280081724,1493.28769674897,Luis Castillo,Eury Perez,58.9807282055814,50.4882064797876,29.46115613353457,-12.382156792185269,0.6218903424696433,0.3781096575303567,,,,
1409,2023-06-14,2023,0,,SDP,CLE,1522.20390319764,1507.88728049703,0.5549195783214994,0.4450804216785006,,,1539.17480637049,1515.70455646271,Michael Wacha,Aaron Civale,54.7445015051333,53.3261860613188,11.723576547044162,0.7520313302103574,0.5833201545665706,0.4166798454334294,,,,
1410,2023-06-14,2023,0,,OAK,TBD,1423.4525417794,1568.78252559021,0.332160069479609,0.667839930520391,,,1409.33607715109,1566.69334438184,Luis Medina,Tyler Glasnow,43.7558963640399,59.3336125736477,-8.304387653787268,18.78669394337761,0.2842218981904414,0.7157781018095586,,,,
1411,2023-06-14,2023,0,,ARI,PHI,1517.7051677656,1517.74855862368,0.5344217967489385,0.4655782032510615,,,1504.71020393307,1519.49925579995,Merrill Kelly,Ranger Suarez,56.9833784304063,54.0243177125702,27.256681060708782,0.0804689713615644,0.5521747126244488,0.4478252873755511,,,,
1412,2023-06-14,2023,0,,KCR,CIN,1426.75910137215,1471.04783371824,0.4708353106092438,0.5291646893907562,,,1423.50760317114,1462.93003270749,Daniel Lynch,Ben Lively,46.6210519466205,47.6189270422965,-10.284895534980835,-3.771554924555629,0.4684737678042016,0.5315262321957984,,,,
1413,2023-06-14,2023,0,,HOU,WSN,1564.23914025893,1454.17693923475,0.683893725351104,0.3161062746488959,,,1559.46963709902,1438.05641384368,Framber Valdez,Josiah Gray,60.2091131690669,49.4210903060575,28.60498605808235,11.588555356265172,0.7180926744521816,0.2819073255478184,,,,
1414,2023-06-14,2023,0,,TEX,ANA,1532.56766834637,1510.31405444989,0.5661738244386476,0.4338261755613524,,,1533.98181582188,1519.4631545414,Andrew Heaney,Reid Detmers,51.7507003704931,51.0648364455456,-20.7927885338866,-1.7934159916235224,0.5280609977061338,0.4719390022938662,,,,
1415,2023-06-14,2023,0,,CHC,PIT,1484.66966329364,1471.76638446713,0.5529092648913931,0.4470907351086068,,,1484.46556487047,1468.56250138282,Drew Smyly,Osvaldo Bido,52.8214619939227,47.4,1.2084949231880209,-10.53242865900358,0.5737790912825733,0.4262209087174267,,,,
1416,2023-06-14,2023,0,,BOS,COL,1503.46352703584,1460.36271189293,0.5953828521841494,0.4046171478158505,,,1510.40070432146,1444.58705766618,Garrett Whitlock,Austin Gomber,49.9680413896895,46.0577697200525,-7.071913399936935,-15.274676790053627,0.6374302088376328,0.3625697911623672,,,,
1417,2023-06-14,2023,0,,BAL,TOR,1525.24421110118,1537.23720943674,0.5172725886198516,0.4827274113801484,,,1510.57416062405,1542.79394957244,Kyle Bradish,Jose Berrios,52.311943039589,53.0580279058116,7.935109556846673,1.206990843079767,0.4978533271611971,0.5021466728388029,,,,
1418,2023-06-14,2023,0,,NYM,NYY,1501.46989980606,1551.55630206908,0.4625290360257172,0.5374709639742827,,,1521.82062472659,1562.70130304491,Justin Verlander,Gerrit Cole,57.7629468593962,59.1029920290553,36.59946717676242,20.8490590377471,0.4983734161969342,0.5016265838030658,,,,
1419,2023-06-14,2023,0,,DET,ATL,1454.16199253958,1556.7965978196,0.3887291849879583,0.6112708150120417,,,1444.7659926698,1560.31844361243,Michael Lorenzen,Dylan Dodd,53.7391954414806,44.4101830918305,12.205582696547356,-42.56204558127088,0.4472593044318133,0.5527406955681866,,,,
1420,2023-06-14,2023,0,,STL,SFG,1495.95618132242,1521.62251621505,0.4976019697095929,0.5023980302904071,,,1499.20145183767,1514.06589455919,Jordan Montgomery,Anthony DeSclafani,52.4387677649901,49.8888021733944,14.639894909211296,-6.498989343287156,0.5434584882677137,0.4565415117322863,,,,
1421,2023-06-14,2023,0,,MIN,MIL,1513.8440259231,1500.64810530366,0.5533256572722836,0.4466743427277164,,,1527.09280906184,1514.04821006919,Bailey Ober,Colin Rea,56.9597772076237,48.3046478521955,8.096785451626495,-24.503840764841325,0.5989063121929007,0.4010936878070993,,,,
1422,2023-06-14,2023,0,,DET,ATL,1454.16199253958,1556.7965978196,0.3887291849879583,0.6112708150120417,,,1444.7659926698,1560.31844361243,Reese Olson,Spencer Strider,48.820382389441,58.2849239056884,-10.912838648038743,22.649236243861274,0.3273451766657287,0.6726548233342713,,,,
