,date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
1422,2023-06-13,2023,0,,LAD,CHW,1565.94475237273,1482.6813722439,0.6496401102214887,0.3503598897785113,,,1561.36274584452,1483.54118728643,Tony Gonsolin,Lance Lynn,56.5314917421946,49.453155452711,19.637776170166056,-14.352441079988203,0.6855521870338048,0.3144478129661952,,,,
1423,2023-06-13,2023,0,,SEA,FLA,1516.24797821707,1489.43692326782,0.5726060923850593,0.4273939076149406,,,1511.83202362121,1495.338473945,George Kirby,Edward Cabrera,53.9649019072978,52.943518776379,6.775321586092025,-1.8948047266386103,0.5702837332840924,0.4297162667159075,,,,
1424,2023-06-13,2023,0,,SDP,CLE,1520.17344138406,1509.91774231061,0.5491387885674617,0.4508612114325383,,,1537.79047314457,1517.08888968863,Joe Musgrove,Tanner Bibee,53.9677640341151,52.8354658748647,7.668525423124619,-3.133619651274722,0.5806206109951071,0.4193793890048929,,,,
1425,2023-06-13,2023,0,,OAK,TBD,1421.41074883619,1570.82431853342,0.3269662461058861,0.6730337538941139,,,1407.98702798057,1568.04239355236,Hogan Harris,Jalen Beeks,47.0482347312195,44.9671521525313,7.169602671956868,-49.08183744262161,0.3871309407217122,0.6128690592782877,,,,
1426,2023-06-13,2023,0,,ARI,PHI,1523.3818089079,1512.07191748138,0.550640787888963,0.449359212111037,,,1508.1772093623,1516.03225037072,Zach Davies,Zack Wheeler,49.2386689057923,59.9109202358952,-10.353346225811086,28.50733759849268,0.4673559452917466,0.5326440547082534,,,,
1427,2023-06-13,2023,0,,KCR,CIN,1428.03638516915,1469.77054992124,0.4745006268104213,0.5254993731895787,,,1424.47929735522,1461.95833852341,Jordan Lyles,Brandon Williamson,47.2212581561892,47.0210401772068,-7.526930084243251,-6.991495698202979,0.4798424797904432,0.5201575202095567,,,,
1428,2023-06-13,2023,0,,HOU,WSN,1562.6267666466,1455.78931284708,0.6798670588630401,0.3201329411369599,,,1558.39725501908,1439.12879592362,Hunter Brown,Patrick Corbin,52.9667602792153,44.293119116178,-4.748178565468865,-12.72101490579032,0.7043227478707226,0.2956772521292774,,,,
1429,2023-06-13,2023,0,,TEX,ANA,1535.52642780914,1507.35529498712,0.5745210304946924,0.4254789695053076,,,1535.88952842188,1517.55544194141,Cody Bradford,Jaime Barria,47.4271082183432,50.6421702193463,-40.626818941800416,-4.291771634606962,0.5086324534925054,0.4913675465074946,,,,
1430,2023-06-13,2023,0,,CHC,PIT,1481.16083673461,1475.27521102616,0.5429031106921848,0.4570968893078152,,,1481.90101098381,1471.12705526948,Jameson Taillon,Luis Ortiz,50.0510954544813,46.4969543463447,-12.178862837367742,-15.11338307168384,0.5519161420752785,0.4480838579247215,,,,
1431,2023-06-13,2023,0,,STL,SFG,1499.97358822412,1517.60510931335,0.5091639515773887,0.4908360484226113,,,1502.31185116928,1510.95549522758,Jack Flaherty,Alex Cobb,52.2598712945737,53.939209371829,12.666227467800786,12.490814942405931,0.5223371336903884,0.4776628663096116,,,,
1432,2023-06-13,2023,0,,MIN,MIL,1512.32993891978,1502.16219230698,0.549013434196449,0.450986565803551,,,1525.82046581785,1515.32055331318,Pablo Lopez,Corbin Burnes,54.7153409091049,59.2533038667563,-1.9789958983516585,26.97443700509142,0.5070082726111235,0.4929917273888765,,,,
1433,2023-06-13,2023,0,,NYM,NYY,1502.75250791791,1550.27369395723,0.46620191110451,0.5337980888954901,,,1522.94191912703,1561.58000864447,Max Scherzer,Luis Severino,57.9530941401892,55.2230278344671,36.11079116471624,1.430432005770907,0.5266041344900639,0.473395865509936,,,,
1434,2023-06-13,2023,0,,BOS,COL,1505.17654479111,1458.64969413766,0.6001248125422559,0.3998751874577441,,,1511.66223839412,1443.32552359352,Kutter Crawford,Chase Anderson,46.5711748819394,50.2490542449342,-23.542675538479735,4.464296582730627,0.5915343100195241,0.4084656899804759,,,,
1435,2023-06-13,2023,0,,BAL,TOR,1522.38209890033,1540.09932163759,0.5090406578663096,0.4909593421336904,,,1508.1761816119,1545.19192858459,Dean Kremer,Chris Bassitt,50.7372105425619,56.5912081478259,1.0229230772004818,15.60493957317047,0.4634412180055501,0.5365587819944498,,,,
1436,2023-06-13,2023,0,,DET,ATL,1454.16199253958,1556.7965978196,0.3887291849879583,0.6112708150120417,,,1444.7659926698,1560.31844361243,Reese Olson,Spencer Strider,48.820382389441,58.2849239056884,-10.912838648038743,22.649236243861274,0.3273451766657287,0.6726548233342713,,,,
