Date,Home,Away,Home_Score,Away_Score,OU_Line,Home_ML,Away_ML
2018-08-26,CHC,CIN,9,0,10.5,-266.0,235.0
2018-08-26,COL,STL,3,12,11.5,-146.0,132.0
2018-08-26,DET,CHW,2,7,8.5,109.0,-119.0
2018-08-26,FLA,ATL,0,4,7.5,166.0,-185.0
2018-08-26,KCR,CLE,5,12,9.5,205.0,-256.0
2018-08-26,LAD,SDP,7,3,8.0,-225.0,201.0
2018-08-26,MIL,PIT,7,4,8.5,-130.0,120.0
2018-08-26,MIN,OAK,2,6,9.0,-119.0,109.0
2018-08-26,NYM,WSN,0,15,8.5,-112.0,102.0
2018-08-26,SFG,TEX,3,1,8.5,-152.0,142.0
2018-08-26,TBD,BOS,9,1,7.0,-122.0,112.0
2018-08-26,TOR,PHI,3,8,9.0,102.0,-112.0
2018-08-27,ANA,COL,10,7,8.0,130.0,-140.0
2018-08-27,BAL,TOR,7,0,9.5,121.0,-131.0
2018-08-27,CHC,NYM,7,4,10.5,-132.0,122.0
2018-08-27,HOU,OAK,11,4,8.0,-200.0,179.0
2018-08-27,NYY,CHW,2,6,9.0,-230.0,210.0
2018-08-27,PHI,WSN,3,5,9.0,102.0,-112.0
2018-08-27,SFG,ARI,2,0,7.5,155.0,-170.0
2018-08-28,ANA,COL,2,3,8.5,110.0,-120.0
2018-08-28,ATL,TBD,9,5,8.5,-126.0,116.0
2018-08-28,BAL,TOR,12,5,9.5,115.0,-125.0
2018-08-28,BOS,FLA,8,7,10.5,-260.0,230.0
2018-08-28,CHC,NYM,2,1,,,
2018-08-28,CIN,MIL,9,7,9.5,117.0,-127.0
2018-08-28,CLE,MIN,8,1,9.0,-230.0,190.0
2018-08-28,HOU,OAK,3,4,8.5,-226.0,201.0
2018-08-28,KCR,DET,6,2,8.0,-115.0,105.0
2018-08-28,NYY,CHW,5,4,10.0,-239.0,219.0
2018-08-28,PHI,WSN,4,5,7.0,104.0,-114.0
2018-08-28,SDP,SEA,2,1,8.5,102.0,-112.0
2018-08-28,SFG,ARI,1,0,7.0,-108.0,-102.0
2018-08-28,STL,PIT,5,2,8.0,-167.0,152.0
2018-08-28,TEX,LAD,4,8,11.5,200.0,-224.0
2018-08-29,ATL,TBD,5,8,8.5,-131.0,118.0
2018-08-29,BAL,TOR,10,5,9.0,100.0,-110.0
2018-08-29,BOS,FLA,14,6,9.5,-355.0,309.0
2018-08-29,CHC,NYM,3,10,,,
2018-08-29,CIN,MIL,12,13,9.0,132.0,-146.0
2018-08-29,CLE,MIN,3,4,10.0,-180.0,170.0
2018-08-29,HOU,OAK,5,4,8.5,-152.0,137.0
2018-08-29,KCR,DET,9,2,7.5,-108.0,-102.0
2018-08-29,NYY,CHW,1,4,9.5,-275.0,225.0
2018-08-29,PHI,WSN,8,6,9.5,-144.0,129.0
2018-08-29,SDP,SEA,8,3,8.0,-102.0,-108.0
2018-08-29,SFG,ARI,1,3,7.5,115.0,-125.0
2018-08-29,STL,PIT,0,2,8.0,-149.0,139.0
2018-08-29,TEX,LAD,1,3,9.5,148.0,-158.0
2018-08-30,ATL,CHC,4,5,8.5,-132.0,119.0
2018-08-30,CHW,BOS,4,9,8.5,191.0,-211.0
2018-08-30,CIN,MIL,1,2,9.0,129.0,-144.0
2018-08-30,CLE,MIN,5,3,8.5,-210.0,180.0
2018-08-30,HOU,ANA,2,5,8.0,-260.0,210.0
2018-08-30,LAD,ARI,1,3,8.0,-156.0,141.0
2018-08-30,NYY,DET,7,8,9.0,-330.0,270.0
2018-08-30,OAK,SEA,1,7,8.5,-135.0,122.0
2018-08-30,SDP,COL,3,2,7.5,142.0,-158.0
2018-08-30,STL,PIT,5,0,8.0,-112.0,102.0
2018-08-31,ATL,PIT,2,3,8.0,-128.0,118.0
2018-08-31,CHW,BOS,6,1,9.0,145.0,-165.0
2018-08-31,CLE,TBD,3,0,8.0,-210.0,188.0
2018-08-31,FLA,TOR,5,6,8.0,104.0,-114.0
2018-08-31,HOU,ANA,0,3,9.0,-182.0,163.0
2018-08-31,KCR,BAL,9,2,9.0,-125.0,115.0
2018-08-31,LAD,ARI,3,2,7.5,-132.0,122.0
2018-08-31,NYY,DET,7,5,8.0,-350.0,304.0
2018-08-31,OAK,SEA,7,5,8.0,-135.0,125.0
2018-08-31,PHI,CHC,2,1,8.5,-119.0,109.0
2018-08-31,SDP,COL,7,0,8.5,106.0,-116.0
2018-08-31,SFG,NYM,7,0,7.0,-108.0,-102.0
2018-08-31,STL,CIN,12,5,9.0,-185.0,166.0
2018-08-31,TEX,MIN,7,10,11.5,-119.0,109.0
2018-08-31,WSN,MIL,1,4,9.0,-119.0,109.0
2018-09-01,ATL,PIT,5,3,8.5,-138.0,125.0
2018-09-01,CHW,BOS,1,6,9.0,172.0,-192.0
2018-09-01,CLE,TBD,3,5,8.0,-116.0,106.0
2018-09-01,FLA,TOR,6,3,7.5,-102.0,-108.0
2018-09-01,HOU,ANA,7,3,9.0,-185.0,166.0
2018-09-01,KCR,BAL,5,4,9.5,103.0,-113.0
2018-09-01,LAD,ARI,3,2,6.5,-165.0,145.0
2018-09-01,NYY,DET,2,1,8.5,-365.0,317.0
2018-09-01,OAK,SEA,7,8,8.0,111.0,-122.0
2018-09-01,PHI,CHC,1,7,9.0,123.0,-133.0
2018-09-01,SDP,COL,2,4,7.0,135.0,-150.0
2018-09-01,SFG,NYM,1,2,7.5,-128.0,118.0
2018-09-01,STL,CIN,0,4,8.5,-122.0,112.0
2018-09-01,TEX,MIN,7,4,10.0,100.0,-110.0
2018-09-01,WSN,MIL,5,4,8.5,-129.0,117.0
2018-09-02,ATL,PIT,5,1,9.0,-165.0,145.0
2018-09-02,CHW,BOS,8,0,9.5,162.0,-180.0
2018-09-02,CLE,TBD,4,6,8.5,-215.0,195.0
2018-09-02,FLA,TOR,1,6,8.0,-105.0,-115.0
2018-09-02,HOU,ANA,4,2,7.5,-200.0,170.0
2018-09-02,KCR,BAL,9,1,9.0,-105.0,-105.0
2018-09-02,LAD,ARI,3,2,7.5,-176.0,161.0
2018-09-02,NYY,DET,7,11,8.5,-251.0,223.0
2018-09-02,OAK,SEA,8,2,9.0,-112.0,102.0
2018-09-02,PHI,CHC,1,8,8.0,-145.0,135.0
2018-09-02,SDP,COL,3,7,8.5,130.0,-145.0
2018-09-02,SFG,NYM,1,4,7.5,135.0,-149.0
2018-09-02,STL,CIN,4,6,8.5,-155.0,140.0
2018-09-02,TEX,MIN,18,4,11.5,105.0,-115.0
2018-09-02,WSN,MIL,4,9,9.5,100.0,-110.0
2018-09-03,ARI,SDP,2,6,8.5,-220.0,196.0
2018-09-03,ATL,BOS,2,8,9.0,113.0,-124.0
2018-09-03,CHW,DET,4,2,8.0,-117.0,107.0
2018-09-03,CLE,KCR,1,5,9.0,-195.0,183.0
2018-09-03,COL,SFG,9,8,10.0,-150.0,135.0
2018-09-03,FLA,PHI,3,1,7.5,131.0,-145.0
2018-09-03,HOU,MIN,4,1,7.5,-241.0,214.0
2018-09-03,LAD,NYM,2,4,7.0,-145.0,131.0
2018-09-03,MIL,CHC,4,3,8.5,112.0,-123.0
2018-09-03,OAK,NYY,6,3,8.5,-118.0,108.0
2018-09-03,PIT,CIN,5,1,8.5,-134.0,121.0
2018-09-03,SEA,BAL,2,1,8.5,-230.0,190.0
2018-09-03,TEX,ANA,1,3,10.5,-121.0,111.0
2018-09-03,TOR,TBD,1,7,8.5,-113.0,103.0
2018-09-03,WSN,STL,4,3,7.5,-186.0,167.0
2018-09-04,ARI,SDP,6,0,7.5,-182.0,163.0
2018-09-04,ATL,BOS,1,5,8.5,110.0,-120.0
2018-09-04,CHW,DET,3,8,8.5,-161.0,151.0
2018-09-04,CLE,KCR,9,3,8.5,-240.0,200.0
2018-09-04,COL,SFG,6,2,10.0,-193.0,182.0
2018-09-04,FLA,PHI,4,9,7.0,120.0,-141.0
2018-09-04,HOU,MIN,5,2,7.5,-300.0,270.0
2018-09-04,LAD,NYM,11,4,8.0,-240.0,213.0
2018-09-04,MIL,CHC,11,1,9.0,-102.0,-108.0
2018-09-04,OAK,NYY,1,5,8.0,111.0,-121.0
2018-09-04,PIT,CIN,7,3,8.5,-155.0,140.0
2018-09-04,SEA,BAL,3,5,7.5,-205.0,188.0
2018-09-04,TEX,ANA,4,2,9.0,101.0,-111.0
2018-09-04,TOR,TBD,0,4,8.5,110.0,-120.0
2018-09-04,WSN,STL,8,11,10.0,-117.0,107.0
2018-09-05,ATL,BOS,8,9,7.5,-157.0,142.0
2018-09-05,CHW,DET,2,10,8.0,-154.0,139.0
2018-09-05,CLE,KCR,3,1,8.5,-322.0,281.0
2018-09-05,COL,SFG,5,3,10.5,-156.0,141.0
2018-09-05,FLA,PHI,2,1,8.0,163.0,-181.0
2018-09-05,HOU,MIN,9,1,8.5,-220.0,196.0
2018-09-05,LAD,NYM,3,7,7.5,-185.0,175.0
2018-09-05,MIL,CHC,4,6,8.5,-107.0,-103.0
2018-09-05,OAK,NYY,8,2,7.5,140.0,-150.0
2018-09-05,PIT,CIN,3,2,9.0,-184.0,165.0
2018-09-05,SEA,BAL,5,2,8.0,-225.0,201.0
2018-09-05,TEX,ANA,3,9,10.5,-122.0,112.0
2018-09-05,TOR,TBD,10,3,8.5,118.0,-131.0
2018-09-05,WSN,STL,6,7,9.0,-106.0,-104.0
2018-09-06,ARI,ATL,6,7,8.0,-166.0,149.0
2018-09-06,CIN,SDP,2,6,8.5,-165.0,145.0
2018-09-06,TOR,CLE,4,9,9.0,145.0,-161.0
2018-09-06,WSN,CHC,4,6,8.5,-105.0,-105.0
2018-09-07,ARI,ATL,5,3,7.5,-180.0,160.0
2018-09-07,BOS,HOU,3,6,8.5,103.0,-113.0
2018-09-07,CHW,ANA,2,5,8.5,100.0,-110.0
2018-09-07,CIN,SDP,12,6,9.0,-154.0,139.0
2018-09-07,COL,LAD,2,4,9.5,135.0,-150.0
2018-09-07,DET,STL,5,3,9.0,135.0,-154.0
2018-09-07,MIL,SFG,4,2,8.5,-193.0,173.0
2018-09-07,MIN,KCR,10,6,9.5,-165.0,145.0
2018-09-07,NYM,PHI,3,4,7.0,144.0,-160.0
2018-09-07,OAK,TEX,8,4,9.0,-181.0,166.0
2018-09-07,PIT,FLA,5,3,8.0,-210.0,190.0
2018-09-07,SEA,NYY,0,4,7.5,-114.0,104.0
2018-09-07,TBD,BAL,14,2,7.0,-270.0,220.0
2018-09-07,TOR,CLE,3,2,8.5,205.0,-256.0
2018-09-08,ARI,ATL,4,5,8.5,-134.0,121.0
2018-09-08,BOS,HOU,3,5,8.5,-124.0,114.0
2018-09-08,CHW,ANA,3,12,9.0,128.0,-138.0
2018-09-08,CIN,SDP,7,2,8.5,-119.0,109.0
2018-09-08,COL,LAD,4,2,10.0,121.0,-131.0
2018-09-08,DET,STL,4,3,8.0,155.0,-173.0
2018-09-08,MIL,SFG,4,3,8.5,-194.0,174.0
2018-09-08,MIN,KCR,1,4,8.5,-205.0,188.0
2018-09-08,NYM,PHI,10,5,7.0,-147.0,132.0
2018-09-08,OAK,TEX,8,6,9.5,-175.0,160.0
2018-09-08,PIT,FLA,5,1,7.0,-158.0,148.0
2018-09-08,SEA,NYY,2,4,8.5,104.0,-114.0
2018-09-08,TBD,BAL,10,5,8.0,-240.0,200.0
2018-09-08,TOR,CLE,8,9,9.5,125.0,-140.0
2018-09-08,WSN,CHC,10,3,8.0,-190.0,170.0
2018-09-08,WSN,CHC,6,5,9.0,140.0,-155.0
2018-09-09,ARI,ATL,5,9,8.5,-143.0,133.0
2018-09-09,BOS,HOU,6,5,9.0,-121.0,110.0
2018-09-09,CHW,ANA,0,1,8.5,140.0,-155.0
2018-09-09,CIN,SDP,6,7,9.0,-136.0,126.0
2018-09-09,COL,LAD,6,9,10.5,103.0,-113.0
2018-09-09,DET,STL,2,5,8.5,118.0,-130.0
2018-09-09,MIL,SFG,6,3,8.0,-147.0,132.0
2018-09-09,MIN,KCR,3,1,9.5,-133.0,123.0
2018-09-09,NYM,PHI,6,4,6.5,-164.0,140.0
2018-09-09,OAK,TEX,7,3,9.0,-224.0,200.0
2018-09-09,SEA,NYY,3,2,8.0,111.0,-121.0
2018-09-09,TBD,BAL,8,3,8.0,-260.0,240.0
2018-09-09,TOR,CLE,6,2,9.0,166.0,-185.0
2018-09-10,ANA,TEX,2,5,8.5,-130.0,110.0
2018-09-10,CHC,MIL,2,3,8.5,-134.0,124.0
2018-09-10,CIN,LAD,10,6,9.0,192.0,-212.0
2018-09-10,COL,ARI,13,2,10.0,-146.0,131.0
2018-09-10,DET,HOU,2,3,8.5,300.0,-345.0
2018-09-10,KCR,CHW,4,3,8.5,-131.0,118.0
2018-09-10,MIN,NYY,2,7,8.5,155.0,-172.0
2018-09-10,SFG,ATL,1,4,7.5,109.0,-119.0
2018-09-10,STL,PIT,8,7,8.5,-127.0,115.0
2018-09-10,TBD,CLE,6,5,7.0,140.0,-155.0
2018-09-11,ANA,TEX,1,0,9.0,-165.0,150.0
2018-09-11,BAL,OAK,2,3,9.0,157.0,-175.0
2018-09-11,BOS,TOR,7,2,9.0,-330.0,288.0
2018-09-11,CHC,MIL,3,0,9.0,-122.0,111.0
2018-09-11,CIN,LAD,3,1,8.5,160.0,-175.0
2018-09-11,COL,ARI,3,6,10.5,109.0,-119.0
2018-09-11,DET,HOU,4,5,9.0,170.0,-200.0
2018-09-11,KCR,CHW,6,3,9.0,-130.0,120.0
2018-09-11,MIN,NYY,10,5,9.5,168.0,-187.0
2018-09-11,NYM,FLA,3,5,6.5,-265.0,234.0
2018-09-11,PHI,WSN,1,3,9.0,-144.0,129.0
2018-09-11,PHI,WSN,6,7,9.0,-130.0,110.0
2018-09-11,SEA,SDP,1,2,8.5,-215.0,185.0
2018-09-11,SFG,ATL,1,4,7.0,132.0,-147.0
2018-09-11,STL,PIT,11,5,7.5,-140.0,125.0
2018-09-11,TBD,CLE,0,2,8.5,112.0,-122.0
2018-09-12,ANA,TEX,8,1,9.0,-180.0,160.0
2018-09-12,BAL,OAK,0,10,9.5,188.0,-210.0
2018-09-12,BOS,TOR,1,0,9.0,-280.0,255.0
2018-09-12,CHC,MIL,1,5,8.5,-154.0,139.0
2018-09-12,CIN,LAD,1,8,8.5,176.0,-196.0
2018-09-12,COL,ARI,5,4,9.5,-102.0,-108.0
2018-09-12,DET,HOU,4,5,8.0,245.0,-270.0
2018-09-12,KCR,CHW,2,4,9.0,114.0,-124.0
2018-09-12,MIN,NYY,3,1,9.0,192.0,-215.0
2018-09-12,NYM,FLA,13,0,8.0,-157.0,142.0
2018-09-12,PHI,WSN,1,5,7.5,-123.0,112.0
2018-09-12,SEA,SDP,4,5,7.5,-142.0,127.0
2018-09-12,SFG,ATL,1,2,7.5,130.0,-144.0
2018-09-12,STL,PIT,3,4,8.0,-115.0,105.0
2018-09-12,TBD,CLE,3,1,6.5,-105.0,-105.0
2018-09-13,ANA,SEA,2,8,9.0,-112.0,102.0
2018-09-13,BAL,OAK,5,3,9.0,165.0,-196.0
2018-09-13,BOS,TOR,4,3,9.0,-220.0,200.0
2018-09-13,COL,ARI,10,3,10.0,-122.0,112.0
2018-09-13,KCR,MIN,6,4,9.5,101.0,-111.0
2018-09-13,NYM,FLA,4,3,8.0,-165.0,145.0
2018-09-13,NYM,FLA,5,2,8.0,-170.0,150.0
2018-09-13,STL,LAD,7,9,7.5,170.0,-200.0
2018-09-13,WSN,CHC,3,4,9.5,102.0,-112.0
2018-09-14,ANA,SEA,0,5,9.0,-140.0,125.0
2018-09-14,ATL,WSN,10,5,8.0,140.0,-155.0
2018-09-14,BAL,CHW,6,8,9.5,104.0,-114.0
2018-09-14,BOS,NYM,0,8,9.0,-114.0,104.0
2018-09-14,CHC,CIN,3,2,8.5,-206.0,184.0
2018-09-14,CLE,DET,4,5,9.0,-200.0,185.0
2018-09-14,HOU,ARI,2,4,8.0,-180.0,162.0
2018-09-14,KCR,MIN,8,4,8.5,124.0,-134.0
2018-09-14,MIL,PIT,7,4,8.5,-147.0,137.0
2018-09-14,NYY,TOR,11,0,9.0,-300.0,240.0
2018-09-14,PHI,FLA,14,2,8.5,-185.0,165.0
2018-09-14,SDP,TEX,0,4,8.5,-141.0,127.0
2018-09-14,SFG,COL,2,0,7.5,109.0,-119.0
2018-09-14,STL,LAD,0,3,7.5,115.0,-125.0
2018-09-14,TBD,OAK,1,2,8.5,-125.0,115.0
2018-09-15,ANA,SEA,5,6,8.0,-145.0,130.0
2018-09-15,ATL,WSN,1,7,9.5,-145.0,130.0
2018-09-15,BAL,CHW,0,2,9.0,105.0,-115.0
2018-09-15,BOS,NYM,5,3,9.5,-260.0,230.0
2018-09-15,CHC,CIN,1,0,8.5,-215.0,195.0
2018-09-15,CLE,DET,15,0,8.0,-275.0,225.0
2018-09-15,HOU,ARI,10,4,8.0,-180.0,162.0
2018-09-15,KCR,MIN,10,3,9.0,-123.0,113.0
2018-09-15,MIL,PIT,1,3,8.5,-170.0,150.0
2018-09-15,NYY,TOR,7,8,9.5,-223.0,203.0
2018-09-15,PHI,FLA,5,4,8.5,-215.0,185.0
2018-09-15,SDP,TEX,3,6,8.5,-130.0,120.0
2018-09-15,SFG,COL,3,0,7.0,138.0,-153.0
2018-09-15,STL,LAD,4,17,8.5,122.0,-132.0
2018-09-15,TBD,OAK,7,5,8.5,-104.0,-106.0
2018-09-16,ANA,SEA,4,3,8.5,108.0,-118.0
2018-09-16,ATL,WSN,4,6,9.0,-128.0,118.0
2018-09-16,BAL,CHW,8,4,9.0,109.0,-119.0
2018-09-16,BOS,NYM,4,3,7.0,-177.0,162.0
2018-09-16,CHC,CIN,1,2,8.0,-153.0,138.0
2018-09-16,CLE,DET,4,6,8.5,-190.0,170.0
2018-09-16,HOU,ARI,5,4,7.0,-195.0,183.0
2018-09-16,KCR,MIN,6,9,8.5,-105.0,-105.0
2018-09-16,MIL,PIT,2,3,8.0,-168.0,151.0
2018-09-16,NYY,TOR,2,3,10.0,-220.0,200.0
2018-09-16,PHI,FLA,4,6,8.5,-215.0,185.0
2018-09-16,SDP,TEX,7,3,8.5,111.0,-121.0
2018-09-16,SFG,COL,2,3,7.5,112.0,-122.0
2018-09-16,STL,LAD,5,0,8.5,134.0,-148.0
2018-09-16,TBD,OAK,5,4,8.0,100.0,-110.0
2018-09-17,ARI,CHC,1,5,7.5,-142.0,127.0
2018-09-17,ATL,STL,6,11,8.5,-140.0,125.0
2018-09-17,BAL,TOR,0,5,9.5,125.0,-145.0
2018-09-17,DET,MIN,1,6,9.0,-101.0,-109.0
2018-09-17,FLA,WSN,8,5,8.5,138.0,-153.0
2018-09-17,HOU,SEA,1,4,9.0,-160.0,150.0
2018-09-17,LAD,COL,8,2,7.0,-158.0,142.0
2018-09-17,MIL,CIN,8,0,9.0,-175.0,155.0
2018-09-17,PHI,NYM,4,9,7.5,-142.0,128.0
2018-09-17,PIT,KCR,7,6,7.5,-175.0,155.0
2018-09-17,SDP,SFG,2,4,7.5,-114.0,104.0
2018-09-17,TEX,TBD,0,3,10.5,127.0,-141.0
2018-09-18,ARI,CHC,1,9,8.5,-107.0,-103.0
2018-09-18,ATL,STL,1,8,9.0,-126.0,114.0
2018-09-18,BAL,TOR,4,6,8.5,109.0,-119.0
2018-09-18,CLE,CHW,5,3,8.0,-285.0,251.0
2018-09-18,DET,MIN,3,5,8.5,-102.0,-108.0
2018-09-18,FLA,WSN,2,4,7.5,205.0,-230.0
2018-09-18,HOU,SEA,7,0,8.5,-167.0,150.0
2018-09-18,LAD,COL,3,2,7.0,-230.0,190.0
2018-09-18,MIL,CIN,1,3,9.0,-188.0,169.0
2018-09-18,NYY,BOS,3,2,9.0,-165.0,145.0
2018-09-18,OAK,ANA,7,9,8.0,-140.0,125.0
2018-09-18,PHI,NYM,5,2,7.5,-190.0,170.0
2018-09-18,PIT,KCR,2,1,7.5,-215.0,195.0
2018-09-18,SDP,SFG,4,5,7.0,-162.0,147.0
2018-09-18,TEX,TBD,0,4,9.0,188.0,-210.0
2018-09-19,ARI,CHC,9,0,8.0,145.0,-165.0
2018-09-19,ATL,STL,7,3,8.5,106.0,-116.0
2018-09-19,BAL,TOR,2,1,9.5,115.0,-125.0
2018-09-19,CLE,CHW,4,1,8.5,-368.0,319.0
2018-09-19,DET,MIN,2,8,9.0,113.0,-124.0
2018-09-19,HOU,SEA,0,9,8.5,-200.0,179.0
2018-09-19,LAD,COL,5,2,7.0,-230.0,210.0
2018-09-19,MIL,CIN,7,0,8.5,-178.0,160.0
2018-09-19,NYY,BOS,10,1,8.5,-154.0,130.0
2018-09-19,OAK,ANA,10,0,8.5,-137.0,124.0
2018-09-19,PHI,NYM,4,0,7.5,110.0,-121.0
2018-09-19,PIT,KCR,2,1,8.0,-223.0,199.0
2018-09-19,SDP,SFG,8,4,7.0,-164.0,148.0
2018-09-19,TEX,TBD,3,9,10.0,135.0,-150.0
2018-09-20,ATL,PHI,8,3,9.0,-145.0,130.0
2018-09-20,CLE,CHW,4,5,10.0,-220.0,200.0
2018-09-20,DET,KCR,11,8,8.0,-140.0,126.0
2018-09-20,FLA,CIN,2,4,8.0,121.0,-131.0
2018-09-20,NYY,BOS,6,11,8.5,-153.0,138.0
2018-09-20,OAK,ANA,21,3,8.5,-129.0,117.0
2018-09-20,TOR,TBD,9,8,8.5,139.0,-149.0
2018-09-20,WSN,NYM,4,5,8.0,-280.0,230.0
2018-09-21,ARI,COL,2,6,7.0,-119.0,109.0
2018-09-21,ATL,PHI,6,5,8.5,-124.0,114.0
2018-09-21,CHW,CHC,10,4,9.0,180.0,-190.0
2018-09-21,CLE,BOS,5,7,7.0,-145.0,131.0
2018-09-21,DET,KCR,3,4,9.0,-105.0,-105.0
2018-09-21,FLA,CIN,1,0,7.5,125.0,-140.0
2018-09-21,HOU,ANA,11,3,8.0,-201.0,181.0
2018-09-21,LAD,SDP,3,5,8.0,-265.0,245.0
2018-09-21,NYY,BAL,10,8,9.0,-309.0,279.0
2018-09-21,OAK,MIN,7,6,8.0,-176.0,161.0
2018-09-21,PIT,MIL,3,8,8.0,124.0,-134.0
2018-09-21,STL,SFG,5,3,7.5,-168.0,153.0
2018-09-21,TEX,SEA,8,3,10.5,112.0,-122.0
2018-09-21,TOR,TBD,3,11,8.5,130.0,-145.0
2018-09-21,WSN,NYM,2,4,8.0,150.0,-167.0
2018-09-22,ARI,COL,1,5,7.5,-175.0,155.0
2018-09-22,ATL,PHI,5,3,8.5,-151.0,136.0
2018-09-22,CHW,CHC,3,8,9.0,183.0,-205.0
2018-09-22,CLE,BOS,5,4,8.5,-146.0,131.0
2018-09-22,DET,KCR,5,4,8.0,-107.0,-103.0
2018-09-22,FLA,CIN,5,1,7.5,103.0,-113.0
2018-09-22,HOU,ANA,10,5,7.5,-270.0,220.0
2018-09-22,LAD,SDP,7,2,8.0,-303.0,245.0
2018-09-22,NYY,BAL,3,2,9.5,-327.0,286.0
2018-09-22,OAK,MIN,3,2,8.5,-245.0,218.0
2018-09-22,PIT,MIL,3,0,7.5,109.0,-119.0
2018-09-22,STL,SFG,5,4,7.5,-178.0,160.0
2018-09-22,TEX,SEA,0,13,9.5,-107.0,-103.0
2018-09-22,TOR,TBD,5,2,9.0,136.0,-151.0
2018-09-22,WSN,NYM,6,0,9.5,-148.0,128.0
2018-09-23,ARI,COL,0,2,8.0,-110.0,100.0
2018-09-23,ATL,PHI,2,1,7.5,144.0,-160.0
2018-09-23,CHW,CHC,1,6,8.5,170.0,-200.0
2018-09-23,CLE,BOS,4,3,9.5,103.0,-113.0
2018-09-23,DET,KCR,2,3,8.0,-113.0,103.0
2018-09-23,FLA,CIN,6,0,7.5,111.0,-121.0
2018-09-23,HOU,ANA,6,2,8.0,-210.0,180.0
2018-09-23,LAD,SDP,14,0,7.5,-230.0,205.0
2018-09-23,NYY,BAL,3,6,8.5,-305.0,268.0
2018-09-23,OAK,MIN,1,5,8.5,-181.0,166.0
2018-09-23,PIT,MIL,6,13,8.5,135.0,-150.0
2018-09-23,STL,SFG,9,2,7.5,-200.0,170.0
2018-09-23,TEX,SEA,6,1,10.0,117.0,-129.0
2018-09-23,TOR,TBD,2,5,8.0,164.0,-179.0
2018-09-23,WSN,NYM,6,8,8.5,-126.0,116.0
2018-09-24,ANA,TEX,5,4,8.5,-146.0,131.0
2018-09-24,ARI,LAD,4,7,7.5,170.0,-180.0
2018-09-24,BOS,BAL,6,2,8.0,-250.0,222.0
2018-09-24,CHC,PIT,1,5,8.0,-156.0,141.0
2018-09-24,CHW,CLE,0,4,8.0,195.0,-233.0
2018-09-24,COL,PHI,10,1,10.5,-185.0,165.0
2018-09-24,SEA,OAK,3,7,7.5,-155.0,145.0
2018-09-24,SFG,SDP,0,5,7.5,-140.0,125.0
2018-09-24,STL,MIL,4,6,8.0,-142.0,128.0
2018-09-24,TBD,NYY,1,4,8.5,106.0,-116.0
2018-09-24,TOR,HOU,3,5,9.0,167.0,-182.0
2018-09-24,WSN,FLA,7,3,7.5,-266.0,235.0
2018-09-25,ANA,TEX,4,1,9.0,-159.0,135.0
2018-09-25,ARI,LAD,4,3,9.0,200.0,-240.0
2018-09-25,CHC,PIT,0,6,9.0,-176.0,161.0
2018-09-25,CHW,CLE,5,4,9.0,190.0,-210.0
2018-09-25,CIN,KCR,3,4,9.0,-155.0,140.0
2018-09-25,COL,PHI,10,3,10.5,-146.0,131.0
2018-09-25,MIN,DET,2,4,8.5,-143.0,129.0
2018-09-25,NYM,ATL,3,7,7.5,-147.0,133.0
2018-09-25,SEA,OAK,10,8,8.0,-111.0,101.0
2018-09-25,SFG,SDP,5,4,7.0,-105.0,-105.0
2018-09-25,STL,MIL,4,12,8.5,-109.0,-101.0
2018-09-25,TBD,NYY,2,9,7.5,179.0,-200.0
2018-09-25,TOR,HOU,1,4,9.0,168.0,-178.0
2018-09-25,WSN,FLA,9,4,7.5,-385.0,335.0
2018-09-26,ANA,TEX,3,2,8.5,-173.0,158.0
2018-09-26,ARI,LAD,7,2,8.0,109.0,-119.0
2018-09-26,BOS,BAL,19,3,9.0,-320.0,280.0
2018-09-26,BOS,BAL,3,10,8.0,-334.0,304.0
2018-09-26,CHC,PIT,7,6,8.5,-185.0,165.0
2018-09-26,CHW,CLE,2,10,9.0,166.0,-185.0
2018-09-26,CIN,KCR,1,6,9.0,-160.0,145.0
2018-09-26,COL,PHI,14,0,9.5,-200.0,180.0
2018-09-26,MIN,DET,11,4,8.0,-135.0,122.0
2018-09-26,NYM,ATL,3,0,7.0,-165.0,150.0
2018-09-26,SEA,OAK,3,9,8.5,-105.0,-105.0
2018-09-26,SFG,SDP,2,3,7.5,-109.0,-101.0
2018-09-26,STL,MIL,1,2,8.5,-102.0,-108.0
2018-09-26,TBD,NYY,8,7,7.0,155.0,-170.0
2018-09-26,TOR,HOU,3,1,8.0,101.0,-111.0
2018-09-26,WSN,FLA,9,3,9.0,-181.0,162.0
2018-09-27,CHC,PIT,3,0,9.0,-158.0,143.0
2018-09-27,COL,PHI,5,3,11.0,-175.0,160.0
2018-09-27,KCR,CLE,2,1,9.5,126.0,-140.0
2018-09-27,MIN,DET,9,3,8.5,-122.0,111.0
2018-09-27,NYM,ATL,4,1,8.0,114.0,-124.0
2018-09-27,SEA,TEX,0,2,8.5,-185.0,165.0
2018-09-27,TBD,NYY,1,12,8.5,140.0,-150.0
2018-09-28,ANA,OAK,8,5,9.0,123.0,-136.0
2018-09-28,BAL,HOU,1,2,8.5,219.0,-239.0
2018-09-28,BOS,NYY,6,11,9.5,130.0,-140.0
2018-09-28,CHC,STL,8,4,8.0,-152.0,137.0
2018-09-28,CIN,PIT,4,8,8.5,-127.0,117.0
2018-09-28,COL,WSN,5,2,10.5,-200.0,179.0
