Date,Home,Away,Home_Score,Away_Score,OU_Line,Home_ML,Away_ML
2019-04-03,WSN,PHI,9,8,8.0,127.0,-141.0
2019-04-04,ANA,TEX,4,11,9.0,-154.0,139.0
2019-04-04,ATL,CHC,9,4,9.0,-123.0,113.0
2019-04-04,BAL,NYY,4,8,8.0,194.0,-212.0
2019-04-04,CLE,TOR,4,1,6.5,-187.0,172.0
2019-04-04,DET,KCR,5,4,7.5,100.0,-110.0
2019-04-04,NYM,WSN,0,4,6.5,-128.0,118.0
2019-04-04,OAK,BOS,7,3,8.5,-101.0,-109.0
2019-04-04,PIT,CIN,2,0,7.5,-104.0,-106.0
2019-04-05,ANA,TEX,3,1,8.5,-113.0,103.0
2019-04-05,ARI,BOS,15,8,8.5,117.0,-129.0
2019-04-05,ATL,FLA,4,0,8.0,-165.0,152.0
2019-04-05,CHW,SEA,10,8,8.5,115.0,-125.0
2019-04-05,CLE,TOR,3,2,7.5,-138.0,128.0
2019-04-05,COL,LAD,6,10,10.5,118.0,-131.0
2019-04-05,HOU,OAK,3,2,8.5,-163.0,150.0
2019-04-05,MIL,CHC,13,10,8.5,-129.0,119.0
2019-04-05,PHI,MIN,10,4,8.0,-158.0,142.0
2019-04-05,PIT,CIN,2,0,8.0,-137.0,127.0
2019-04-05,SFG,TBD,2,5,7.0,106.0,-116.0
2019-04-05,STL,SDP,3,5,7.5,-178.0,163.0
2019-04-06,ANA,TEX,5,1,8.5,-155.0,140.0
2019-04-06,ARI,BOS,5,4,9.0,121.0,-134.0
2019-04-06,ATL,FLA,2,4,8.5,-173.0,158.0
2019-04-06,BAL,NYY,4,6,8.5,163.0,-181.0
2019-04-06,CHW,SEA,2,9,9.0,-101.0,-108.0
2019-04-06,CLE,TOR,7,2,8.0,-201.0,181.0
2019-04-06,COL,LAD,2,7,10.5,109.0,-118.0
2019-04-06,DET,KCR,7,4,9.0,-129.0,119.0
2019-04-06,HOU,OAK,6,0,9.5,-135.0,125.0
2019-04-06,MIL,CHC,8,14,8.5,-128.0,116.0
2019-04-06,NYM,WSN,6,5,7.0,114.0,-126.0
2019-04-06,PHI,MIN,2,6,8.5,-150.0,135.0
2019-04-06,PIT,CIN,6,5,8.0,-114.0,105.0
2019-04-06,SFG,TBD,6,4,7.5,117.0,-129.0
2019-04-06,STL,SDP,4,6,7.5,-119.0,110.0
2019-04-07,ANA,TEX,7,2,9.5,-120.0,110.0
2019-04-07,ARI,BOS,0,1,9.5,-103.0,-107.0
2019-04-07,ATL,FLA,4,3,8.5,-171.0,154.0
2019-04-07,BAL,NYY,3,15,9.0,163.0,-177.0
2019-04-07,CHW,SEA,5,12,9.0,-113.0,103.0
2019-04-07,CLE,TOR,3,1,8.0,-163.0,150.0
2019-04-07,COL,LAD,6,12,11.5,155.0,-170.0
2019-04-07,DET,KCR,3,1,9.0,-101.0,-109.0
2019-04-07,HOU,OAK,9,8,8.5,-183.0,168.0
2019-04-07,MIL,CHC,4,2,9.0,-105.0,-105.0
2019-04-07,NYM,WSN,9,12,6.5,118.0,-131.0
2019-04-07,PHI,MIN,2,1,8.5,-132.0,122.0
2019-04-07,PIT,CIN,7,5,7.5,-156.0,144.0
2019-04-07,SFG,TBD,0,3,7.0,101.0,-109.0
2019-04-07,STL,SDP,4,1,9.0,-120.0,105.0
2019-04-08,ANA,MIL,5,2,9.0,-104.0,-106.0
2019-04-08,BAL,OAK,12,4,10.0,140.0,-155.0
2019-04-08,CHC,PIT,10,0,8.5,-139.0,129.0
2019-04-08,CHW,TBD,1,5,7.5,160.0,-170.0
2019-04-08,COL,ATL,6,8,10.5,-111.0,102.0
2019-04-08,HOU,NYY,4,3,7.5,-147.0,137.0
2019-04-08,KCR,SEA,5,13,10.0,100.0,-110.0
2019-04-08,PHI,WSN,4,3,9.5,-135.0,125.0
2019-04-08,SFG,SDP,5,6,7.0,-130.0,120.0
2019-04-08,STL,LAD,4,3,8.0,-109.0,100.0
2019-04-09,ANA,MIL,11,8,8.5,128.0,-138.0
2019-04-09,ARI,TEX,5,4,8.5,-145.0,135.0
2019-04-09,BAL,OAK,2,13,9.5,160.0,-175.0
2019-04-09,BOS,TOR,5,7,8.0,-255.0,225.0
2019-04-09,CHW,TBD,5,10,8.5,155.0,-170.0
2019-04-09,CIN,FLA,14,0,8.5,-187.0,171.0
2019-04-09,COL,ATL,1,7,10.5,-108.0,-102.0
2019-04-09,DET,CLE,2,8,8.0,128.0,-138.0
2019-04-09,HOU,NYY,6,3,8.0,-193.0,177.0
2019-04-09,KCR,SEA,3,6,9.0,-111.0,101.0
2019-04-09,NYM,MIN,8,14,6.5,-260.0,220.0
2019-04-09,PHI,WSN,6,10,8.0,-144.0,133.0
2019-04-09,SFG,SDP,7,2,7.5,120.0,-130.0
2019-04-09,STL,LAD,4,0,8.5,110.0,-120.0
2019-04-10,ANA,MIL,4,2,8.0,145.0,-155.0
2019-04-10,ARI,TEX,2,5,8.0,-138.0,125.0
2019-04-10,BAL,OAK,3,10,9.5,165.0,-180.0
2019-04-10,CHC,PIT,2,5,7.5,-170.0,160.0
2019-04-10,CHW,TBD,1,9,8.5,151.0,-164.0
2019-04-10,CIN,FLA,2,1,9.0,-151.0,141.0
2019-04-10,DET,CLE,4,1,7.0,135.0,-145.0
2019-04-10,HOU,NYY,8,6,8.0,-117.0,107.0
2019-04-10,KCR,SEA,5,6,9.5,145.0,-155.0
2019-04-10,NYM,MIN,9,6,7.5,-190.0,175.0
2019-04-10,PHI,WSN,1,15,9.0,-155.0,145.0
2019-04-10,SFG,SDP,1,3,8.0,-104.0,-106.0
2019-04-10,STL,LAD,7,2,8.0,100.0,-110.0
2019-04-11,ARI,SDP,6,7,9.0,-117.0,107.0
2019-04-11,ATL,NYM,3,6,9.0,-129.0,117.0
2019-04-11,BAL,OAK,5,8,8.5,140.0,-150.0
2019-04-11,BOS,TOR,7,6,9.0,-185.0,166.0
2019-04-11,CHC,PIT,2,0,9.0,-124.0,114.0
2019-04-11,CIN,FLA,5,0,8.5,-170.0,160.0
2019-04-11,DET,CLE,0,4,7.5,124.0,-134.0
2019-04-11,KCR,SEA,6,7,10.0,133.0,-143.0
2019-04-11,SFG,COL,1,0,7.5,102.0,-111.0
2019-04-11,STL,LAD,11,7,8.5,124.0,-134.0
2019-04-12,ARI,SDP,1,2,8.0,111.0,-121.0
2019-04-12,ATL,NYM,2,6,9.5,-110.0,101.0
2019-04-12,BOS,BAL,6,4,10.0,-250.0,222.0
2019-04-12,CHC,ANA,5,1,10.5,-172.0,157.0
2019-04-12,FLA,PHI,1,9,8.5,151.0,-161.0
2019-04-12,KCR,CLE,8,1,7.5,147.0,-163.0
2019-04-12,LAD,MIL,5,8,8.5,-155.0,145.0
2019-04-12,NYY,CHW,6,9,9.5,-200.0,179.0
2019-04-12,SEA,HOU,6,10,9.0,130.0,-140.0
2019-04-12,SFG,COL,3,2,7.5,-140.0,130.0
2019-04-12,TEX,OAK,6,8,10.5,108.0,-118.0
2019-04-12,TOR,TBD,7,11,8.5,133.0,-143.0
2019-04-12,WSN,PIT,3,6,8.0,-190.0,170.0
2019-04-13,ARI,SDP,4,5,9.0,-108.0,-102.0
2019-04-13,ATL,NYM,11,7,10.0,-150.0,135.0
2019-04-13,BOS,BAL,5,9,11.0,-250.0,215.0
2019-04-13,CHC,ANA,5,6,9.0,-195.0,179.0
2019-04-13,CIN,STL,5,2,10.5,102.0,-112.0
2019-04-13,FLA,PHI,10,3,7.5,155.0,-165.0
2019-04-13,KCR,CLE,3,0,9.0,-102.0,-108.0
2019-04-13,LAD,MIL,1,4,9.0,-147.0,137.0
2019-04-13,MIN,DET,4,3,8.0,-200.0,180.0
2019-04-13,NYY,CHW,4,0,10.5,-160.0,150.0
2019-04-13,SEA,HOU,1,3,8.5,173.0,-188.0
2019-04-13,SFG,COL,5,2,7.0,-119.0,109.0
2019-04-13,TOR,TBD,3,1,8.0,182.0,-199.0
2019-04-13,WSN,PIT,3,2,9.0,-119.0,109.0
2019-04-14,ARI,SDP,8,4,8.0,-138.0,128.0
2019-04-14,ATL,NYM,7,3,8.5,142.0,-155.0
2019-04-14,BOS,BAL,4,0,9.5,-252.0,224.0
2019-04-14,CIN,STL,5,9,10.0,110.0,-119.0
2019-04-14,FLA,PHI,1,3,8.5,143.0,-156.0
2019-04-14,KCR,CLE,9,8,7.5,128.0,-138.0
2019-04-14,LAD,MIL,7,1,9.0,-140.0,130.0
2019-04-14,MIN,DET,6,4,7.5,-230.0,200.0
2019-04-14,NYY,CHW,2,5,9.0,-200.0,180.0
2019-04-14,SEA,HOU,2,3,8.0,167.0,-185.0
2019-04-14,SFG,COL,0,4,7.0,-102.0,-108.0
2019-04-14,TEX,OAK,8,7,10.0,133.0,-143.0
2019-04-14,TOR,TBD,4,8,8.0,122.0,-135.0
2019-04-14,WSN,PIT,3,4,8.0,-171.0,154.0
2019-04-15,BOS,BAL,1,8,11.0,-255.0,225.0
2019-04-15,CHW,KCR,5,4,9.5,-119.0,109.0
2019-04-15,FLA,CHC,2,7,8.0,122.0,-132.0
2019-04-15,LAD,CIN,4,3,7.5,-183.0,168.0
2019-04-15,MIL,STL,10,7,9.5,-130.0,120.0
2019-04-15,MIN,TOR,3,5,8.5,-122.0,112.0
2019-04-15,PHI,NYM,6,7,7.5,-117.0,107.0
2019-04-15,SDP,COL,2,5,7.5,-160.0,150.0
2019-04-15,SEA,CLE,4,6,7.0,102.0,-111.0
2019-04-15,TEX,ANA,12,7,10.5,112.0,-122.0
2019-04-16,ATL,ARI,6,9,8.5,-135.0,125.0
2019-04-16,CHW,KCR,5,1,9.5,-117.0,107.0
2019-04-16,DET,PIT,3,5,7.5,-107.0,-103.0
2019-04-16,FLA,CHC,0,4,8.0,119.0,-129.0
2019-04-16,LAD,CIN,6,1,8.5,-168.0,158.0
2019-04-16,MIL,STL,8,4,9.0,-120.0,111.0
2019-04-16,MIN,TOR,5,6,9.0,-150.0,140.0
2019-04-16,NYY,BOS,8,0,8.5,-106.0,-104.0
2019-04-16,OAK,HOU,1,9,9.0,144.0,-160.0
2019-04-16,PHI,NYM,14,3,9.0,-113.0,103.0
2019-04-16,SDP,COL,2,8,7.5,-106.0,-104.0
2019-04-16,SEA,CLE,2,4,8.0,115.0,-125.0
2019-04-16,TBD,BAL,4,2,8.0,-240.0,210.0
2019-04-16,TEX,ANA,5,0,10.0,-114.0,104.0
2019-04-16,WSN,SFG,3,7,8.0,-186.0,171.0
2019-04-17,ATL,ARI,2,3,9.0,-162.0,152.0
2019-04-17,CHW,KCR,3,4,8.5,105.0,-115.0
2019-04-17,DET,PIT,2,3,8.5,-102.0,-108.0
2019-04-17,FLA,CHC,0,6,8.0,147.0,-160.0
2019-04-17,LAD,CIN,3,2,8.0,-170.0,155.0
2019-04-17,MIL,STL,3,6,9.5,-135.0,125.0
2019-04-17,MIN,TOR,4,1,8.5,-160.0,150.0
2019-04-17,NYY,BOS,5,3,9.0,-118.0,108.0
2019-04-17,OAK,HOU,2,1,9.0,-112.0,102.0
2019-04-17,PHI,NYM,3,2,8.5,-115.0,105.0
2019-04-17,SEA,CLE,0,1,7.5,118.0,-128.0
2019-04-17,TBD,BAL,8,1,8.0,-250.0,230.0
2019-04-17,TEX,ANA,5,4,10.5,-130.0,120.0
2019-04-17,WSN,SFG,9,6,8.5,-144.0,134.0
2019-04-18,ANA,SEA,10,11,10.0,-119.0,110.0
2019-04-18,ATL,ARI,1,4,9.0,-165.0,152.0
2019-04-18,COL,PHI,6,2,11.0,-117.0,107.0
2019-04-18,DET,CHW,9,7,8.5,-105.0,-105.0
2019-04-18,MIL,LAD,1,3,9.5,-103.0,-105.0
2019-04-18,MIN,TOR,4,7,8.0,-175.0,160.0
2019-04-18,NYY,KCR,1,6,9.0,-200.0,180.0
2019-04-18,SDP,CIN,1,4,7.5,-170.0,156.0
2019-04-18,TBD,BAL,5,6,8.5,-250.0,230.0
2019-04-18,WSN,SFG,4,2,7.5,-195.0,175.0
2019-04-19,ANA,SEA,3,5,9.0,-116.0,106.0
2019-04-19,CHC,ARI,5,1,7.0,-169.0,159.0
2019-04-19,COL,PHI,4,3,10.5,-148.0,137.0
2019-04-19,DET,CHW,3,7,8.5,-106.0,-104.0
2019-04-19,FLA,WSN,3,2,7.5,108.0,-118.0
2019-04-19,MIL,LAD,3,5,9.5,101.0,-111.0
2019-04-19,NYY,KCR,6,2,8.5,-158.0,148.0
2019-04-19,OAK,TOR,1,5,8.0,-131.0,121.0
2019-04-19,PIT,SFG,4,1,7.0,102.0,-112.0
2019-04-19,SDP,CIN,2,3,8.0,-128.0,118.0
2019-04-19,STL,NYM,4,5,9.0,-150.0,135.0
2019-04-19,TBD,BOS,4,6,8.5,-109.0,-101.0
2019-04-19,TEX,HOU,2,7,9.5,200.0,-230.0
2019-04-20,ANA,SEA,5,6,9.0,-120.0,110.0
2019-04-20,BAL,MIN,5,6,10.0,127.0,-137.0
2019-04-20,BAL,MIN,7,16,9.5,185.0,-210.0
2019-04-20,CHC,ARI,0,6,7.0,-130.0,120.0
2019-04-20,CLE,ATL,8,4,8.5,-135.0,125.0
2019-04-20,CLE,ATL,7,8,7.5,-160.0,144.0
2019-04-20,COL,PHI,5,8,10.5,128.0,-138.0
2019-04-20,FLA,WSN,9,3,7.0,210.0,-240.0
2019-04-20,MIL,LAD,5,0,9.0,114.0,-126.0
2019-04-20,NYY,KCR,9,2,8.5,-245.0,210.0
2019-04-20,OAK,TOR,1,10,8.0,-147.0,133.0
2019-04-20,PIT,SFG,3,1,7.0,-133.0,123.0
2019-04-20,SDP,CIN,2,4,7.0,-104.0,-106.0
2019-04-20,STL,NYM,10,2,9.0,-139.0,128.0
2019-04-20,TBD,BOS,5,6,8.5,-137.0,127.0
2019-04-20,TEX,HOU,9,4,10.0,226.0,-255.0
2019-04-21,ANA,SEA,8,6,9.5,-127.0,117.0
2019-04-21,BAL,MIN,3,4,9.0,135.0,-145.0
2019-04-21,CHC,ARI,2,1,9.5,-104.0,-106.0
2019-04-21,CLE,ATL,5,11,8.0,-111.0,101.0
2019-04-21,COL,PHI,4,1,11.0,-145.0,135.0
2019-04-21,DET,CHW,4,3,9.5,-113.0,104.0
2019-04-21,FLA,WSN,0,5,7.0,149.0,-161.0
2019-04-21,MIL,LAD,5,6,8.5,119.0,-129.0
2019-04-21,NYY,KCR,7,6,8.0,-200.0,185.0
2019-04-21,OAK,TOR,4,5,8.0,-150.0,140.0
2019-04-21,PIT,SFG,2,3,7.0,-143.0,133.0
2019-04-21,SDP,CIN,4,3,7.5,-162.0,152.0
2019-04-21,STL,NYM,6,4,8.5,120.0,-130.0
2019-04-21,TBD,BOS,3,4,8.0,-110.0,100.0
2019-04-21,TEX,HOU,11,10,10.5,170.0,-190.0
2019-04-22,ANA,NYY,3,4,8.5,-108.0,-100.0
2019-04-22,BAL,CHW,2,12,9.5,112.0,-122.0
2019-04-22,COL,WSN,7,5,11.0,-123.0,112.0
2019-04-22,HOU,MIN,5,9,9.5,-170.0,153.0
2019-04-22,NYM,PHI,5,1,8.5,-106.0,-104.0
2019-04-22,OAK,TEX,6,1,8.5,-145.0,135.0
2019-04-22,PIT,ARI,4,12,7.5,-133.0,123.0
2019-04-22,STL,MIL,13,5,8.5,-144.0,133.0
2019-04-22,TBD,KCR,6,3,7.5,-170.0,160.0
2019-04-23,ANA,NYY,5,7,8.5,-104.0,-106.0
2019-04-23,BAL,CHW,9,1,9.5,125.0,-135.0
2019-04-23,BOS,DET,4,7,7.5,-220.0,195.0
2019-04-23,BOS,DET,2,4,9.0,-180.0,162.0
2019-04-23,CHC,LAD,7,2,8.0,-111.0,101.0
2019-04-23,CIN,ATL,7,6,9.5,105.0,-115.0
2019-04-23,CLE,FLA,1,3,7.5,-230.0,210.0
2019-04-23,COL,WSN,3,6,11.0,143.0,-153.0
2019-04-23,HOU,MIN,10,4,9.5,-145.0,135.0
2019-04-23,NYM,PHI,9,0,8.5,-131.0,121.0
2019-04-23,OAK,TEX,11,5,8.0,-150.0,140.0
2019-04-23,PIT,ARI,1,2,8.0,-106.0,-104.0
2019-04-23,SDP,SEA,6,3,8.0,-124.0,114.0
2019-04-23,STL,MIL,4,3,9.0,-117.0,107.0
2019-04-23,TBD,KCR,5,2,8.0,-185.0,170.0
2019-04-23,TOR,SFG,6,7,8.5,-106.0,-104.0
2019-04-24,ANA,NYY,5,6,8.5,104.0,-114.0
2019-04-24,BAL,CHW,4,3,9.5,-120.0,110.0
2019-04-24,BOS,DET,11,4,9.5,-215.0,195.0
2019-04-24,CHC,LAD,7,6,8.0,106.0,-116.0
2019-04-24,CIN,ATL,1,3,9.5,109.0,-118.0
2019-04-24,CLE,FLA,6,2,9.0,-157.0,147.0
2019-04-24,COL,WSN,9,5,10.5,-169.0,155.0
2019-04-24,HOU,MIN,7,1,9.0,-240.0,210.0
2019-04-24,NYM,PHI,0,6,9.0,120.0,-130.0
2019-04-24,OAK,TEX,6,5,9.5,-160.0,150.0
2019-04-24,PIT,ARI,2,11,8.0,-114.0,106.0
2019-04-24,SDP,SEA,1,0,8.5,-166.0,153.0
2019-04-24,STL,MIL,5,2,8.5,-127.0,117.0
2019-04-24,TBD,KCR,2,10,7.0,-240.0,213.0
2019-04-24,TOR,SFG,0,4,8.5,110.0,-120.0
2019-04-25,ANA,NYY,11,5,8.0,102.0,-112.0
2019-04-25,BOS,DET,7,3,9.5,-215.0,197.0
2019-04-25,CHC,LAD,1,2,8.5,105.0,-115.0
2019-04-25,CIN,ATL,4,2,9.0,-136.0,123.0
2019-04-25,HOU,CLE,1,2,7.5,-150.0,140.0
2019-04-25,PHI,FLA,1,3,7.5,-200.0,180.0
2019-04-25,PIT,ARI,0,5,7.0,-108.0,-102.0
2019-04-25,SEA,TEX,14,2,8.5,-140.0,130.0
2019-04-26,ARI,CHC,8,3,9.0,-105.0,-105.0
2019-04-26,ATL,COL,4,8,8.5,-160.0,150.0
2019-04-26,CHW,DET,12,11,9.0,-133.0,123.0
2019-04-26,HOU,CLE,3,6,8.5,-123.0,113.0
2019-04-26,KCR,ANA,1,5,9.0,102.0,-112.0
2019-04-26,LAD,PIT,6,2,7.5,-180.0,162.0
2019-04-26,MIN,BAL,6,1,9.5,-190.0,175.0
2019-04-26,NYM,MIL,2,10,7.0,-172.0,158.0
2019-04-26,PHI,FLA,4,0,8.5,-180.0,165.0
2019-04-26,SEA,TEX,5,4,9.0,-140.0,130.0
2019-04-26,SFG,NYY,3,7,6.0,102.0,-112.0
2019-04-26,STL,CIN,1,12,8.0,-147.0,137.0
2019-04-26,TOR,OAK,4,2,9.0,-126.0,116.0
2019-04-26,WSN,SDP,3,4,7.0,-210.0,190.0
2019-04-27,ARI,CHC,1,9,10.5,-108.0,-102.0
2019-04-27,ATL,COL,5,9,9.0,-116.0,106.0
2019-04-27,BOS,TBD,1,2,9.0,-125.0,115.0
2019-04-27,HOU,CLE,4,3,9.0,-141.0,130.0
2019-04-27,KCR,ANA,9,4,9.0,106.0,-116.0
2019-04-27,LAD,PIT,3,1,7.5,-217.0,192.0
2019-04-27,MIN,BAL,9,2,8.5,-251.0,223.0
2019-04-27,NYM,MIL,6,8,7.5,-131.0,121.0
2019-04-27,PHI,FLA,12,9,8.0,-191.0,176.0
2019-04-27,SEA,TEX,1,15,8.5,-104.0,-106.0
2019-04-27,SFG,NYY,4,6,7.5,-105.0,-105.0
2019-04-27,STL,CIN,6,3,9.0,-127.0,117.0
2019-04-27,TOR,OAK,7,1,9.0,-105.0,-105.0
2019-04-27,WSN,SDP,3,8,8.5,-170.0,155.0
2019-04-28,ARI,CHC,5,6,8.5,-101.0,-109.0
2019-04-28,ATL,COL,8,7,9.0,-165.0,152.0
2019-04-28,BOS,TBD,2,5,8.0,-130.0,120.0
2019-04-28,CHW,DET,4,1,8.0,109.0,-119.0
2019-04-28,HOU,CLE,4,1,8.5,-106.0,-104.0
2019-04-28,KCR,ANA,3,7,9.0,100.0,-110.0
2019-04-28,LAD,PIT,7,6,8.0,-185.0,170.0
2019-04-28,MIN,BAL,4,1,8.5,-210.0,185.0
2019-04-28,NYM,MIL,5,2,8.0,-120.0,110.0
2019-04-28,PHI,FLA,5,1,7.5,-165.0,152.0
2019-04-28,SEA,TEX,1,14,9.0,-126.0,114.0
2019-04-28,SFG,NYY,5,11,7.5,115.0,-125.0
2019-04-28,STL,CIN,5,2,7.5,-137.0,127.0
2019-04-28,TOR,OAK,5,4,9.5,110.0,-120.0
2019-04-28,WSN,SDP,7,6,8.5,112.0,-122.0
2019-04-29,ATL,SDP,3,1,9.0,-160.0,145.0
2019-04-29,BOS,OAK,9,4,9.0,-133.0,120.0
2019-04-29,CHW,BAL,5,3,8.5,-130.0,120.0
2019-04-29,KCR,TBD,5,8,8.5,140.0,-150.0
2019-04-29,MIL,COL,5,1,9.0,-110.0,100.0
2019-04-29,MIN,HOU,1,0,8.0,155.0,-170.0
2019-04-29,NYM,CIN,4,5,7.5,-155.0,143.0
2019-04-29,SFG,LAD,3,2,8.0,140.0,-150.0
2019-04-29,WSN,STL,3,6,8.5,-137.0,127.0
2019-04-30,ANA,TOR,4,3,9.0,-144.0,130.0
2019-04-30,ARI,NYY,3,1,8.5,-145.0,131.0
2019-04-30,ATL,SDP,3,4,8.5,-111.0,101.0
2019-04-30,BOS,OAK,5,1,9.5,-160.0,150.0
2019-04-30,FLA,CLE,4,7,7.0,182.0,-203.0
2019-04-30,MIL,COL,4,3,8.0,101.0,-109.0
2019-04-30,MIN,HOU,0,11,7.5,152.0,-165.0
2019-04-30,NYM,CIN,4,3,8.0,-103.0,-107.0
2019-04-30,PHI,DET,1,3,8.5,-190.0,174.0
2019-04-30,SEA,CHC,5,6,9.0,122.0,-132.0
2019-04-30,SFG,LAD,3,10,7.0,135.0,-145.0
2019-04-30,TEX,PIT,4,6,11.0,-106.0,-104.0
