Date,Home,Away,Home_Score,Away_Score,OU_Line,Home_ML,Away_ML
2022-04-21,KCR,MIN,0,1,8.0,125.0,-145.0
2022-04-21,NYM,SFG,6,2,8.0,-135.0,115.0
2022-04-21,OAK,BAL,6,4,7.0,-133.0,113.0
2022-04-21,SEA,TEX,6,8,8.5,-130.0,111.0
2022-04-21,WSN,ARI,3,4,9.0,-133.0,114.0
2022-04-22,ANA,BAL,3,5,8.5,-180.0,155.0
2022-04-22,ARI,NYM,5,6,8.5,106.0,-127.0
2022-04-22,ATL,FLA,3,0,8.0,-144.0,125.0
2022-04-22,CHC,PIT,2,4,7.5,-177.0,147.0
2022-04-22,CIN,STL,2,4,8.0,105.0,-125.0
2022-04-22,HOU,TOR,3,4,8.5,-177.0,150.0
2022-04-22,MIN,CHW,2,1,7.5,-104.0,-115.0
2022-04-22,NYY,CLE,4,1,8.5,-175.0,150.0
2022-04-22,OAK,TEX,1,8,7.5,125.0,-143.0
2022-04-22,PHI,MIL,4,2,8.0,-125.0,105.0
2022-04-22,SDP,LAD,1,6,8.0,140.0,-165.0
2022-04-22,SEA,KCR,4,1,7.5,-130.0,110.0
2022-04-22,TBD,BOS,3,4,8.0,-155.0,131.0
2022-04-22,WSN,SFG,1,7,8.5,116.0,-136.0
2022-04-23,ANA,BAL,4,5,8.5,-278.0,230.0
2022-04-23,ARI,NYM,5,2,9.5,140.0,-166.0
2022-04-23,ATL,FLA,7,9,7.5,-161.0,136.0
2022-04-23,CHC,PIT,21,0,10.5,-176.0,150.0
2022-04-23,CIN,STL,0,5,8.5,-118.0,102.0
2022-04-23,DET,COL,13,0,8.0,-147.0,125.0
2022-04-23,DET,COL,2,3,8.0,-120.0,102.0
2022-04-23,HOU,TOR,2,3,8.5,110.0,-130.0
2022-04-23,MIN,CHW,9,2,9.0,-149.0,128.0
2022-04-23,NYY,CLE,5,4,7.5,-202.0,167.0
2022-04-23,OAK,TEX,0,2,7.0,-145.0,124.0
2022-04-23,PHI,MIL,3,5,8.0,-148.0,126.0
2022-04-23,SDP,LAD,3,2,7.5,117.0,-137.0
2022-04-23,SEA,KCR,13,7,7.5,-181.0,152.0
2022-04-23,TBD,BOS,3,2,7.5,-144.0,124.0
2022-04-23,WSN,SFG,2,5,8.5,149.0,-175.0
2022-04-24,ANA,BAL,7,6,9.5,-212.0,178.0
2022-04-24,ARI,NYM,2,6,8.5,152.0,-181.0
2022-04-24,ATL,FLA,4,5,8.5,-127.0,108.0
2022-04-24,CHC,PIT,3,4,10.5,-152.0,130.0
2022-04-24,CIN,STL,4,1,8.5,131.0,-155.0
2022-04-24,DET,COL,2,6,8.5,-133.0,114.0
2022-04-24,HOU,TOR,8,7,8.5,-133.0,110.0
2022-04-24,MIN,CHW,6,4,7.5,-105.0,-116.0
2022-04-24,NYY,CLE,10,2,7.0,-215.0,177.0
2022-04-24,OAK,TEX,2,0,7.5,102.0,-121.0
2022-04-24,PHI,MIL,0,1,7.5,-143.0,125.0
2022-04-24,SDP,LAD,2,10,7.0,144.0,-167.0
2022-04-24,SEA,KCR,5,4,7.5,-211.0,175.0
2022-04-24,TBD,BOS,5,2,7.5,-181.0,155.0
2022-04-24,WSN,SFG,3,12,8.5,163.0,-192.0
2022-04-25,ANA,CLE,3,0,8.0,-132.0,111.0
2022-04-25,ARI,LAD,0,4,8.5,161.0,-192.0
2022-04-25,MIL,SFG,2,4,7.0,-200.0,164.0
2022-04-25,PHI,COL,8,2,8.5,-188.0,160.0
2022-04-25,STL,NYM,2,5,6.5,135.0,-160.0
2022-04-25,TEX,HOU,6,2,8.5,112.0,-132.0
2022-04-25,TOR,BOS,6,2,8.0,-130.0,110.0
2022-04-26,ANA,CLE,4,1,7.5,-162.0,138.0
2022-04-26,ARI,LAD,5,3,10.0,177.0,-215.0
2022-04-26,ATL,CHC,3,1,8.0,-182.0,152.0
2022-04-26,CHW,KCR,0,6,8.5,-164.0,137.0
2022-04-26,CIN,SDP,6,9,7.5,145.0,-175.0
2022-04-26,MIN,DET,5,4,7.0,-147.0,127.0
2022-04-26,NYY,BAL,12,8,7.5,-290.0,230.0
2022-04-26,PHI,COL,10,3,8.0,-163.0,141.0
2022-04-26,PIT,MIL,8,12,7.0,150.0,-175.0
2022-04-26,SFG,OAK,8,2,6.5,-269.0,217.0
2022-04-26,STL,NYM,0,3,7.0,101.0,-126.0
2022-04-26,TBD,SEA,4,8,7.0,-132.0,112.0
2022-04-26,TEX,HOU,1,5,9.0,-104.0,-114.0
2022-04-26,TOR,BOS,6,5,8.0,-210.0,166.0
2022-04-26,WSN,FLA,2,5,7.5,114.0,-134.0
2022-04-27,ANA,CLE,9,5,7.5,-230.0,190.0
2022-04-27,ARI,LAD,3,1,8.0,155.0,-189.0
2022-04-27,ATL,CHC,3,6,8.5,-200.0,170.0
2022-04-27,CHW,KCR,7,3,6.5,-200.0,160.0
2022-04-27,CIN,SDP,5,8,9.0,147.0,-174.0
2022-04-27,MIN,DET,5,0,7.0,-200.0,170.0
2022-04-27,NYY,BAL,5,2,8.0,-265.0,215.0
2022-04-27,PHI,COL,7,3,8.0,-215.0,180.0
2022-04-27,PIT,MIL,1,3,7.0,150.0,-180.0
2022-04-27,SFG,OAK,0,1,7.0,-162.0,138.0
2022-04-27,STL,NYM,10,5,7.5,-100.0,-120.0
2022-04-27,TBD,SEA,3,2,7.5,-149.0,125.0
2022-04-27,TEX,HOU,3,4,8.5,-110.0,-115.0
2022-04-27,TOR,BOS,1,7,8.5,-122.0,104.0
2022-04-27,WSN,FLA,1,2,7.5,123.0,-143.0
2022-04-28,ANA,CLE,4,1,8.5,-152.0,128.0
2022-04-28,ATL,CHC,5,1,8.5,-222.0,185.0
2022-04-28,CHW,KCR,2,5,7.0,-170.0,145.0
2022-04-28,CIN,SDP,5,7,8.0,-110.0,108.0
2022-04-28,MIN,DET,7,1,7.0,-141.0,120.0
2022-04-28,NYY,BAL,10,5,8.0,-240.0,195.0
2022-04-28,PHI,COL,7,1,7.0,-227.0,191.0
2022-04-28,PIT,MIL,2,3,7.0,136.0,-162.0
2022-04-28,STL,ARI,8,3,7.5,-181.0,153.0
2022-04-28,TBD,SEA,2,1,8.0,-162.0,136.0
2022-04-28,TEX,HOU,2,3,8.0,145.0,-175.0
2022-04-28,TOR,BOS,1,0,7.0,-143.0,123.0
2022-04-28,WSN,FLA,2,3,7.5,124.0,-146.0
2022-04-29,BAL,BOS,1,3,8.0,112.0,-130.0
2022-04-29,CHW,ANA,1,5,7.5,-152.0,130.0
2022-04-29,COL,CIN,10,4,9.5,-119.0,-101.0
2022-04-29,FLA,SEA,8,6,8.0,-110.0,-109.0
2022-04-29,KCR,NYY,2,12,8.5,175.0,-205.0
2022-04-29,LAD,DET,5,1,8.0,-263.0,210.0
2022-04-29,MIL,CHC,11,1,8.0,-147.0,125.0
2022-04-29,NYM,PHI,3,0,7.0,-125.0,107.0
2022-04-29,OAK,CLE,8,9,6.5,-161.0,135.0
2022-04-29,PIT,SDP,3,7,7.5,150.0,-177.0
2022-04-29,SFG,WSN,4,14,7.5,-230.0,190.0
2022-04-29,STL,ARI,2,6,7.5,-200.0,169.0
2022-04-29,TBD,MIN,6,1,7.5,-136.0,116.0
2022-04-29,TEX,ATL,3,6,8.5,110.0,-130.0
2022-04-29,TOR,HOU,7,11,8.5,-129.0,110.0
2022-04-30,BAL,BOS,2,1,7.5,160.0,-190.0
2022-04-30,CHW,ANA,4,0,9.0,-120.0,100.0
2022-04-30,COL,CIN,4,3,10.5,-139.0,120.0
2022-04-30,FLA,SEA,3,1,7.5,-117.0,-102.0
2022-04-30,KCR,NYY,0,3,8.0,205.0,-250.0
2022-04-30,LAD,DET,1,5,7.5,-385.0,295.0
2022-04-30,MIL,CHC,9,1,8.0,-165.0,142.0
2022-04-30,NYM,PHI,1,4,8.0,-130.0,110.0
2022-04-30,OAK,CLE,1,3,6.5,133.0,-155.0
2022-04-30,PIT,SDP,7,6,7.5,140.0,-166.0
2022-04-30,SFG,WSN,9,3,7.5,-235.0,195.0
2022-04-30,STL,ARI,0,2,7.0,-166.0,140.0
2022-04-30,TBD,MIN,1,9,7.0,-215.0,180.0
2022-04-30,TEX,ATL,3,1,9.0,-100.0,-118.0
2022-04-30,TOR,HOU,2,1,8.0,-159.0,138.0
2022-05-01,BAL,BOS,9,5,8.5,120.0,-141.0
2022-05-01,CHW,ANA,5,6,8.5,105.0,-121.0
2022-05-01,COL,CIN,10,1,10.5,-162.0,136.0
2022-05-01,FLA,SEA,3,7,6.5,-133.0,115.0
2022-05-01,KCR,NYY,4,6,8.0,175.0,-213.0
2022-05-01,LAD,DET,6,3,7.5,-275.0,220.0
2022-05-01,MIL,CHC,0,2,6.5,-235.0,195.0
2022-05-01,NYM,PHI,10,6,6.5,-195.0,164.0
2022-05-01,OAK,CLE,3,7,7.0,108.0,-124.0
2022-05-01,PIT,SDP,2,5,7.5,160.0,-190.0
2022-05-01,SFG,WSN,5,11,7.5,-183.0,156.0
2022-05-01,STL,ARI,7,5,8.0,-198.0,167.0
2022-05-01,TBD,MIN,3,9,7.5,-130.0,110.0
2022-05-01,TEX,ATL,7,3,9.0,126.0,-149.0
2022-05-01,TOR,HOU,3,2,7.5,-169.0,148.0
2022-05-02,BAL,MIN,1,2,7.5,130.0,-150.0
2022-05-02,CHW,ANA,3,0,7.5,-150.0,130.0
2022-05-02,FLA,ARI,4,5,6.5,-174.0,145.0
2022-05-02,HOU,SEA,3,0,9.0,-140.0,120.0
2022-05-02,NYM,ATL,2,5,6.5,-110.0,-109.0
2022-05-02,OAK,TBD,1,6,6.5,140.0,-165.0
2022-05-02,STL,KCR,1,0,7.0,-166.0,140.0
2022-05-02,TOR,NYY,2,3,8.5,100.0,-120.0
2022-05-03,BAL,MIN,2,7,7.0,144.0,-168.0
2022-05-03,BOS,ANA,4,0,8.5,110.0,-132.0
2022-05-03,CHC,CHW,1,3,6.5,115.0,-135.0
2022-05-03,COL,WSN,2,10,10.5,-150.0,128.0
2022-05-03,FLA,ARI,4,5,7.5,-195.0,164.0
2022-05-03,HOU,SEA,4,0,8.5,-158.0,135.0
2022-05-03,KCR,STL,7,1,7.0,-109.0,-109.0
2022-05-03,LAD,SFG,3,1,6.5,-143.0,120.0
2022-05-03,MIL,CIN,6,3,7.0,-242.0,197.0
2022-05-03,NYM,ATL,5,4,7.5,-105.0,-113.0
2022-05-03,NYM,ATL,3,0,9.0,,
2022-05-03,OAK,TBD,7,10,7.0,109.0,-128.0
2022-05-03,PHI,TEX,4,6,8.5,-144.0,124.0
2022-05-03,TOR,NYY,1,9,7.5,-139.0,117.0
2022-05-04,BAL,MIN,9,4,7.5,121.0,-141.0
2022-05-04,BOS,ANA,5,10,8.5,-144.0,122.0
2022-05-04,CHC,CHW,3,4,7.0,125.0,-143.0
2022-05-04,CLE,SDP,4,5,7.0,112.0,-133.0
2022-05-04,CLE,SDP,6,5,7.0,125.0,-145.0
2022-05-04,COL,WSN,5,2,10.5,-155.0,133.0
2022-05-04,DET,PIT,3,2,8.5,-159.0,136.0
2022-05-04,DET,PIT,2,7,7.5,-137.0,117.0
2022-05-04,FLA,ARI,7,8,7.5,-175.0,147.0
2022-05-04,HOU,SEA,7,2,7.5,-235.0,192.0
2022-05-04,KCR,STL,0,10,7.5,123.0,-143.0
2022-05-04,LAD,SFG,9,1,7.5,-177.0,150.0
2022-05-04,MIL,CIN,18,4,7.5,-322.0,260.0
2022-05-04,NYM,ATL,2,9,7.0,-139.0,118.0
2022-05-04,OAK,TBD,0,3,6.5,110.0,-129.0
2022-05-04,PHI,TEX,1,2,8.5,-194.0,161.0
2022-05-04,TOR,NYY,2,1,8.5,135.0,-160.0
2022-05-05,BAL,MIN,5,3,8.5,132.0,-156.0
2022-05-05,BOS,ANA,0,8,7.5,112.0,-131.0
2022-05-05,CLE,TOR,6,5,8.0,132.0,-152.0
2022-05-05,COL,WSN,9,7,10.5,-146.0,126.0
2022-05-05,HOU,DET,3,2,8.0,-163.0,139.0
2022-05-05,MIL,CIN,10,5,8.0,-240.0,200.0
2022-05-05,PHI,NYM,7,8,8.5,-155.0,131.0
2022-05-05,SDP,FLA,2,1,7.5,100.0,-120.0
2022-05-05,SEA,TBD,3,4,7.0,117.0,-137.0
2022-05-05,SFG,STL,1,7,7.0,-115.0,-103.0
2022-05-06,ANA,WSN,3,0,9.0,-190.0,160.0
2022-05-06,ARI,COL,4,1,8.5,-152.0,130.0
2022-05-06,ATL,MIL,3,6,8.5,-108.0,-110.0
2022-05-06,BOS,CHW,2,4,8.5,-175.0,145.0
2022-05-06,HOU,DET,3,2,8.5,-240.0,198.0
2022-05-06,MIN,OAK,2,1,7.5,-190.0,160.0
2022-05-06,SDP,FLA,3,2,6.5,-133.0,113.0
2022-05-06,SEA,TBD,7,8,7.0,-130.0,110.0
2022-05-06,SFG,STL,2,3,7.0,-140.0,120.0
2022-05-07,ANA,WSN,3,7,8.5,-161.0,137.0
2022-05-07,ARI,COL,1,4,8.5,-125.0,106.0
2022-05-07,ATL,MIL,3,2,7.0,-110.0,-109.0
2022-05-07,BOS,CHW,1,3,7.5,117.0,-137.0
2022-05-07,CHC,LAD,0,7,6.5,197.0,-236.0
2022-05-07,CHC,LAD,2,6,7.5,149.0,-180.0
2022-05-07,CIN,PIT,9,2,8.5,105.0,-120.0
2022-05-07,CIN,PIT,5,8,8.5,111.0,-132.0
2022-05-07,CLE,TOR,3,8,6.5,125.0,-147.0
2022-05-07,CLE,TOR,8,2,7.5,114.0,-132.0
2022-05-07,HOU,DET,3,2,8.0,-199.0,164.0
2022-05-07,MIN,OAK,1,0,7.5,-221.0,184.0
2022-05-07,SDP,FLA,0,8,6.5,-120.0,100.0
2022-05-07,SEA,TBD,2,8,7.5,115.0,-137.0
2022-05-07,SFG,STL,13,7,7.0,-134.0,113.0
2022-05-08,ANA,WSN,5,4,9.0,-210.0,175.0
2022-05-08,ARI,COL,4,0,7.5,-156.0,135.0
2022-05-08,ATL,MIL,9,2,7.5,-144.0,123.0
2022-05-08,BAL,KCR,4,6,7.5,-104.0,-116.0
2022-05-08,BAL,KCR,4,2,7.0,-132.0,113.0
2022-05-08,BOS,CHW,2,3,7.5,-172.0,148.0
2022-05-08,CHC,LAD,1,7,8.0,189.0,-227.0
2022-05-08,CIN,PIT,7,3,8.0,-138.0,119.0
2022-05-08,CLE,TOR,4,3,7.5,170.0,-202.0
2022-05-08,HOU,DET,5,0,8.5,-186.0,157.0
2022-05-08,MIN,OAK,4,3,7.0,-161.0,135.0
2022-05-08,NYY,TEX,2,1,6.5,-242.0,200.0
2022-05-08,NYY,TEX,2,4,7.0,-200.0,170.0
2022-05-08,PHI,NYM,3,2,7.0,135.0,-159.0
2022-05-08,PHI,NYM,1,6,43.5,,
2022-05-08,SDP,FLA,3,2,7.0,-159.0,135.0
2022-05-08,SEA,TBD,2,1,7.5,-115.0,-104.0
2022-05-08,SFG,STL,4,3,8.0,-136.0,116.0
2022-05-09,ANA,TBD,11,3,7.5,-124.0,106.0
2022-05-09,ARI,FLA,4,3,8.5,-110.0,-110.0
2022-05-09,BAL,KCR,6,1,44.0,,
2022-05-09,CHW,CLE,9,12,7.5,-199.0,165.0
2022-05-09,CIN,MIL,10,5,7.5,157.0,-180.0
2022-05-09,DET,OAK,0,2,7.0,-124.0,105.0
2022-05-09,NYY,TEX,1,0,51.5,,
2022-05-09,PIT,LAD,5,1,7.5,195.0,-239.0
2022-05-09,SDP,CHC,0,6,7.5,-175.0,145.0
2022-05-09,SEA,PHI,0,9,7.5,-110.0,-108.0
2022-05-09,SFG,COL,8,5,6.5,-250.0,202.0
2022-05-10,ANA,TBD,12,0,8.5,-107.0,-110.0
2022-05-10,ARI,FLA,9,3,8.0,112.0,-131.0
2022-05-10,ATL,BOS,4,9,7.5,-143.0,125.0
