Date,Home,Away,Home_Score,Away_Score,OU_Line,Home_ML,Away_ML
2021-04-10,TEX,SDP,4,7,9.0,136.0,-160.0
2021-04-10,TOR,ANA,15,1,10.5,-115.0,-105.0
2021-04-11,ARI,CIN,7,0,9.5,-105.0,-112.0
2021-04-11,ATL,PHI,6,7,9.0,-170.0,148.0
2021-04-11,BAL,BOS,9,14,9.5,128.0,-148.0
2021-04-11,CHW,KCR,3,4,8.5,-120.0,104.0
2021-04-11,CLE,DET,5,2,9.5,-180.0,150.0
2021-04-11,LAD,WSN,3,0,7.5,-167.0,140.0
2021-04-11,MIN,SEA,6,8,8.5,-190.0,160.0
2021-04-11,NYM,FLA,6,5,,,
2021-04-11,PIT,CHC,7,1,8.5,123.0,-141.0
2021-04-11,SFG,COL,4,0,7.5,-129.0,112.0
2021-04-11,STL,MIL,3,9,8.5,-132.0,115.0
2021-04-11,TBD,NYY,4,8,8.5,125.0,-148.0
2021-04-11,TEX,SDP,0,2,9.0,146.0,-170.0
2021-04-12,ARI,OAK,5,9,9.5,116.0,-133.0
2021-04-12,ATL,FLA,3,5,8.0,-140.0,119.0
2021-04-12,CHW,CLE,4,3,8.0,-128.0,110.0
2021-04-12,HOU,DET,2,6,9.0,-258.0,219.0
2021-04-12,KCR,ANA,3,10,9.0,-104.0,-115.0
2021-04-12,MIL,CHC,6,3,8.5,-134.0,116.0
2021-04-12,PIT,SDP,2,6,7.5,184.0,-222.0
2021-04-12,SFG,CIN,0,3,8.5,-110.0,-107.0
2021-04-12,STL,WSN,2,5,8.5,-145.0,126.0
2021-04-12,TBD,TEX,1,0,7.0,-210.0,178.0
2021-04-12,TOR,NYY,1,3,9.0,164.0,-191.0
2021-04-13,ARI,OAK,5,7,8.5,-109.0,-110.0
2021-04-13,ATL,FLA,8,14,8.0,-165.0,140.0
2021-04-13,BAL,SEA,3,4,7.0,-134.0,115.0
2021-04-13,BAL,SEA,7,6,8.5,-121.0,104.0
2021-04-13,CHW,CLE,0,2,7.0,-115.0,-105.0
2021-04-13,HOU,DET,2,8,9.0,-190.0,165.0
2021-04-13,KCR,ANA,3,2,8.5,115.0,-135.0
2021-04-13,LAD,COL,7,0,8.0,-337.0,276.0
2021-04-13,MIL,CHC,2,3,7.5,-150.0,130.0
2021-04-13,MIN,BOS,2,4,9.0,-127.0,110.0
2021-04-13,NYM,PHI,4,3,7.0,-153.0,132.0
2021-04-13,NYM,PHI,4,0,8.5,-136.0,115.0
2021-04-13,PIT,SDP,8,4,7.5,215.0,-260.0
2021-04-13,SFG,CIN,7,6,7.5,-110.0,-105.0
2021-04-13,STL,WSN,14,3,7.5,-110.0,-108.0
2021-04-13,TBD,TEX,3,8,8.0,-172.0,147.0
2021-04-13,TOR,NYY,7,3,9.0,-115.0,105.0
2021-04-14,ATL,FLA,5,6,8.5,-265.0,210.0
2021-04-14,CHW,CLE,8,0,7.5,-115.0,-105.0
2021-04-14,HOU,DET,4,6,8.0,-192.0,160.0
2021-04-14,KCR,ANA,6,1,9.0,110.0,-130.0
2021-04-14,LAD,COL,4,2,7.5,-260.0,215.0
2021-04-14,MIL,CHC,7,0,7.0,-185.0,156.0
2021-04-14,MIN,BOS,2,3,6.0,-130.0,110.0
2021-04-14,MIN,BOS,1,7,9.5,-140.0,120.0
2021-04-14,NYM,PHI,5,1,8.0,104.0,-120.0
2021-04-14,PIT,SDP,5,1,7.5,177.0,-212.0
2021-04-14,SFG,CIN,3,0,8.5,105.0,-124.0
2021-04-14,STL,WSN,0,6,8.5,-120.0,102.0
2021-04-14,TBD,TEX,1,5,8.5,-205.0,172.0
2021-04-14,TOR,NYY,5,4,10.5,127.0,-145.0
2021-04-15,ATL,FLA,7,6,8.0,-170.0,145.0
2021-04-15,BAL,SEA,2,4,7.0,-106.0,-111.0
2021-04-15,BAL,SEA,1,2,9.5,-120.0,101.0
2021-04-15,CHW,CLE,2,4,7.5,-160.0,140.0
2021-04-15,KCR,TOR,7,5,9.5,-120.0,105.0
2021-04-15,LAD,COL,7,5,7.5,-280.0,234.0
2021-04-15,MIN,BOS,4,3,8.5,-145.0,125.0
2021-04-15,OAK,DET,8,4,8.0,-185.0,160.0
2021-04-15,PIT,SDP,3,8,7.5,130.0,-150.0
2021-04-15,TBD,TEX,4,6,8.0,-195.0,163.0
2021-04-15,WSN,ARI,6,11,8.5,-185.0,155.0
2021-04-16,ANA,MIN,10,3,9.0,-135.0,115.0
2021-04-16,CHC,ATL,2,5,8.5,-114.0,-105.0
2021-04-16,CIN,CLE,10,3,9.0,-122.0,106.0
2021-04-16,FLA,SFG,4,1,8.5,120.0,-140.0
2021-04-16,MIL,PIT,1,6,8.0,-149.0,129.0
2021-04-16,NYY,TBD,2,8,9.5,-170.0,143.0
2021-04-16,OAK,DET,3,0,8.5,-200.0,170.0
2021-04-16,PHI,STL,9,2,8.5,-145.0,125.0
2021-04-16,SDP,LAD,6,11,8.0,130.0,-150.0
2021-04-16,SEA,HOU,6,5,8.0,102.0,-112.0
2021-04-16,TEX,BAL,2,5,9.0,-129.0,110.0
2021-04-16,WSN,ARI,1,0,8.0,-200.0,166.0
2021-04-17,BOS,CHW,7,4,9.0,-132.0,113.0
2021-04-17,CHC,ATL,13,4,7.5,101.0,-118.0
2021-04-17,CIN,CLE,3,2,8.0,-140.0,120.0
2021-04-17,COL,NYM,3,4,7.0,235.0,-286.0
2021-04-17,COL,NYM,7,2,9.5,225.0,-275.0
2021-04-17,FLA,SFG,7,6,7.5,-135.0,115.0
2021-04-17,KCR,TOR,1,5,6.5,-106.0,-109.0
2021-04-17,KCR,TOR,3,2,8.0,102.0,-120.0
2021-04-17,MIL,PIT,7,1,8.5,-136.0,115.0
2021-04-17,NYY,TBD,3,6,7.5,-113.0,-104.0
2021-04-17,OAK,DET,7,0,9.0,-134.0,115.0
2021-04-17,PHI,STL,4,9,8.5,-108.0,-108.0
2021-04-17,SDP,LAD,0,2,7.0,-102.0,-117.0
2021-04-17,SEA,HOU,0,1,8.5,115.0,-131.0
2021-04-17,TEX,BAL,1,6,8.5,-140.0,120.0
2021-04-17,WSN,ARI,6,2,8.5,-117.0,-100.0
2021-04-18,BOS,CHW,2,3,7.0,-111.0,-106.0
2021-04-18,BOS,CHW,1,5,9.0,-115.0,-105.0
2021-04-18,CHC,ATL,4,13,9.0,-146.0,125.0
2021-04-18,CIN,CLE,3,6,7.0,143.0,-163.0
2021-04-18,COL,NYM,1,2,11.0,162.0,-186.0
2021-04-18,FLA,SFG,0,1,8.0,-146.0,125.0
2021-04-18,KCR,TOR,2,0,8.5,-119.0,100.0
2021-04-18,MIL,PIT,5,6,7.5,-202.0,172.0
2021-04-18,NYY,TBD,2,4,7.5,-245.0,205.0
2021-04-18,OAK,DET,3,2,8.5,-157.0,136.0
2021-04-18,PHI,STL,2,0,8.0,-180.0,154.0
2021-04-18,SDP,LAD,5,2,7.5,115.0,-132.0
2021-04-18,SEA,HOU,7,2,9.0,114.0,-133.0
2021-04-18,TEX,BAL,1,0,7.5,-105.0,-112.0
2021-04-18,WSN,ARI,2,5,9.0,-155.0,133.0
2021-04-19,ANA,TEX,4,6,8.5,-222.0,190.0
2021-04-19,BOS,CHW,11,4,7.5,-105.0,-113.0
2021-04-19,KCR,TBD,1,4,7.5,-115.0,-101.0
2021-04-19,PHI,SFG,0,2,8.5,-106.0,-110.0
2021-04-19,SDP,MIL,1,3,6.5,-170.0,148.0
2021-04-19,SEA,LAD,4,3,8.5,182.0,-215.0
2021-04-19,WSN,STL,5,12,8.0,-105.0,-115.0
2021-04-20,ANA,TEX,6,2,8.5,-195.0,165.0
2021-04-20,BOS,TOR,4,2,8.0,-109.0,-110.0
2021-04-20,CHC,NYM,3,1,7.5,112.0,-128.0
2021-04-20,CIN,ARI,4,5,,,
2021-04-20,CLE,CHW,5,8,7.0,-105.0,-115.0
2021-04-20,COL,HOU,6,2,10.5,105.0,-120.0
2021-04-20,FLA,BAL,5,7,8.5,-120.0,103.0
2021-04-20,KCR,TBD,7,14,8.0,-105.0,-112.0
2021-04-20,NYY,ATL,3,1,8.5,-125.0,108.0
2021-04-20,OAK,MIN,7,0,6.5,-120.0,105.0
2021-04-20,OAK,MIN,1,0,,,
2021-04-20,PHI,SFG,7,10,8.5,-148.0,128.0
2021-04-20,SDP,MIL,0,6,6.5,-103.0,-114.0
2021-04-20,SEA,LAD,0,1,8.0,165.0,-195.0
2021-04-20,WSN,STL,3,2,9.0,-115.0,-101.0
2021-04-21,ANA,TEX,4,7,9.0,-180.0,155.0
2021-04-21,BOS,TOR,3,6,10.0,-130.0,110.0
2021-04-21,CHC,NYM,16,4,7.5,110.0,-130.0
2021-04-21,CIN,ARI,5,8,7.5,-149.0,130.0
2021-04-21,COL,HOU,6,3,10.0,125.0,-145.0
2021-04-21,DET,PIT,2,3,8.0,-125.0,109.0
2021-04-21,DET,PIT,5,2,6.5,-136.0,116.0
2021-04-21,FLA,BAL,3,0,7.5,-166.0,143.0
2021-04-21,KCR,TBD,9,8,8.0,-107.0,-109.0
2021-04-21,NYY,ATL,1,4,8.5,-145.0,125.0
2021-04-21,OAK,MIN,13,12,7.5,-114.0,-103.0
2021-04-21,PHI,SFG,6,5,8.0,-125.0,108.0
2021-04-21,SDP,MIL,2,4,7.5,-200.0,170.0
2021-04-21,WSN,STL,1,0,7.5,-168.0,145.0
2021-04-22,BOS,SEA,3,7,9.5,-175.0,150.0
2021-04-22,CHC,NYM,4,3,9.5,-115.0,-105.0
2021-04-22,CIN,ARI,11,14,8.5,-143.0,128.0
2021-04-22,CLE,NYY,3,6,8.0,-110.0,-105.0
2021-04-22,DET,PIT,2,4,8.5,-119.0,102.0
2021-04-22,HOU,ANA,8,2,9.0,-130.0,110.0
2021-04-22,LAD,SDP,2,3,7.5,-175.0,150.0
2021-04-22,SFG,FLA,3,0,8.0,-150.0,125.0
2021-04-23,ATL,ARI,5,4,8.5,-159.0,140.0
2021-04-23,BAL,OAK,1,3,9.5,110.0,-129.0
2021-04-23,BOS,SEA,6,5,9.0,-146.0,130.0
2021-04-23,CHC,MIL,15,2,9.0,-160.0,136.0
2021-04-23,CHW,TEX,9,7,8.0,-145.0,129.0
2021-04-23,CLE,NYY,3,5,8.5,145.0,-167.0
2021-04-23,COL,PHI,5,4,10.5,-128.0,110.0
2021-04-23,DET,KCR,2,6,8.5,-102.0,-118.0
2021-04-23,HOU,ANA,5,4,8.0,-165.0,144.0
2021-04-23,LAD,SDP,1,6,6.5,-149.0,130.0
2021-04-23,MIN,PIT,2,0,8.0,-155.0,138.0
2021-04-23,NYM,WSN,6,0,7.0,-300.0,245.0
2021-04-23,SFG,FLA,5,3,7.0,-140.0,120.0
2021-04-23,STL,CIN,5,4,8.0,-113.0,-107.0
2021-04-23,TBD,TOR,3,5,7.0,-162.0,140.0
2021-04-24,BAL,OAK,2,7,9.5,145.0,-168.0
2021-04-24,BOS,SEA,2,8,9.0,-201.0,175.0
2021-04-24,CHC,MIL,3,4,7.5,-109.0,-109.0
2021-04-24,CHW,TEX,2,1,7.5,-172.0,145.0
2021-04-24,CLE,NYY,1,2,6.5,-105.0,-120.0
2021-04-24,COL,PHI,5,7,9.5,155.0,-177.0
2021-04-24,DET,KCR,1,2,8.0,-102.0,-117.0
2021-04-24,HOU,ANA,16,2,8.5,-150.0,130.0
2021-04-24,LAD,SDP,5,4,7.0,-150.0,128.0
2021-04-24,MIN,PIT,2,6,8.0,-225.0,185.0
2021-04-24,NYM,WSN,1,7,8.0,-195.0,170.0
2021-04-24,SFG,FLA,2,5,7.0,-160.0,136.0
2021-04-24,STL,CIN,2,0,8.5,-115.0,-105.0
2021-04-24,TBD,TOR,5,3,8.5,-140.0,122.0
2021-04-25,ATL,ARI,0,5,6.5,-130.0,113.0
2021-04-25,ATL,ARI,0,7,9.0,-200.0,170.0
2021-04-25,BAL,OAK,8,1,8.0,110.0,-130.0
2021-04-25,BOS,SEA,5,3,8.5,-200.0,170.0
2021-04-25,CHC,MIL,0,6,6.5,120.0,-136.0
2021-04-25,CHW,TEX,8,4,7.5,-182.0,155.0
2021-04-25,CLE,NYY,7,3,8.0,110.0,-130.0
2021-04-25,COL,PHI,12,2,11.5,-113.0,-105.0
2021-04-25,DET,KCR,0,4,8.5,-100.0,-117.0
2021-04-25,HOU,ANA,2,4,8.5,-145.0,125.0
2021-04-25,LAD,SDP,7,8,7.0,-127.0,110.0
2021-04-25,MIN,PIT,2,6,8.5,-195.0,167.0
2021-04-25,NYM,WSN,4,0,7.5,-150.0,130.0
2021-04-25,SFG,FLA,4,3,8.0,-165.0,141.0
2021-04-25,STL,CIN,5,2,7.0,-125.0,110.0
2021-04-25,TBD,TOR,0,1,7.5,104.0,-120.0
2021-04-26,ATL,CHC,8,7,8.5,-215.0,180.0
2021-04-26,BAL,NYY,4,2,9.0,145.0,-170.0
2021-04-26,CLE,MIN,5,3,8.0,108.0,-125.0
2021-04-26,DET,KCR,2,3,7.5,-112.0,-105.0
2021-04-26,HOU,SEA,5,2,9.0,-180.0,155.0
2021-04-26,LAD,CIN,3,5,7.0,-190.0,164.0
2021-04-26,MIL,FLA,0,8,6.0,-170.0,145.0
2021-04-26,SFG,COL,12,0,7.5,-175.0,148.0
2021-04-26,STL,PHI,1,2,8.5,-110.0,-110.0
2021-04-26,TBD,OAK,1,2,8.5,-105.0,-115.0
2021-04-26,TEX,ANA,4,9,9.0,138.0,-162.0
2021-04-27,ARI,SDP,5,1,9.0,135.0,-150.0
2021-04-27,ATL,CHC,5,0,8.5,-165.0,144.0
2021-04-27,BAL,NYY,1,5,10.0,155.0,-180.0
2021-04-27,CHW,DET,2,5,8.0,-263.0,215.0
2021-04-27,CLE,MIN,7,4,8.5,101.0,-115.0
2021-04-27,HOU,SEA,2,0,8.5,-200.0,175.0
2021-04-27,LAD,CIN,5,6,7.5,-280.0,234.0
2021-04-27,MIL,FLA,5,4,8.0,-150.0,131.0
2021-04-27,NYM,BOS,1,2,8.5,-150.0,130.0
2021-04-27,PIT,KCR,2,1,8.0,-117.0,102.0
2021-04-27,SFG,COL,5,7,8.0,-170.0,145.0
2021-04-27,STL,PHI,5,2,8.5,-105.0,-112.0
2021-04-27,TBD,OAK,4,3,8.5,-115.0,102.0
2021-04-27,TEX,ANA,6,1,9.0,140.0,-160.0
2021-04-27,TOR,WSN,9,5,8.5,102.0,-120.0
2021-04-28,ARI,SDP,3,12,9.0,135.0,-160.0
2021-04-28,ATL,CHC,10,0,8.5,-136.0,120.0
2021-04-28,BAL,NYY,0,7,9.5,130.0,-150.0
2021-04-28,CLE,MIN,2,10,9.5,107.0,-125.0
2021-04-28,HOU,SEA,7,5,8.5,-215.0,180.0
2021-04-28,LAD,CIN,8,0,7.5,-215.0,185.0
2021-04-28,MIL,FLA,2,6,7.5,103.0,-120.0
2021-04-28,NYM,BOS,0,1,7.0,-286.0,235.0
2021-04-28,PIT,KCR,6,9,8.0,110.0,-127.0
2021-04-28,SFG,COL,7,3,7.0,-143.0,125.0
2021-04-28,STL,PHI,3,5,8.5,-110.0,-109.0
2021-04-28,TBD,OAK,2,0,7.5,-180.0,155.0
2021-04-28,TEX,ANA,3,4,8.5,110.0,-129.0
2021-04-28,TOR,WSN,2,8,9.5,-180.0,155.0
2021-04-29,ARI,COL,5,3,9.0,-130.0,113.0
2021-04-29,ATL,CHC,3,9,9.0,-132.0,114.0
2021-04-29,BAL,NYY,4,3,9.0,160.0,-182.0
2021-04-29,CHW,DET,3,1,6.0,-210.0,180.0
2021-04-29,CHW,DET,11,0,7.5,-210.0,180.0
2021-04-29,HOU,SEA,0,1,9.0,-165.0,145.0
2021-04-29,MIL,LAD,2,1,7.5,185.0,-220.0
2021-04-29,STL,PHI,4,3,6.5,105.0,-119.0
2021-04-29,TBD,OAK,2,3,8.0,-115.0,-105.0
2021-04-29,TEX,BOS,4,1,9.0,-104.0,-113.0
2021-04-30,ARI,COL,7,2,8.5,-129.0,110.0
2021-04-30,CHW,CLE,3,5,6.5,125.0,-145.0
2021-04-30,CIN,CHC,8,6,9.0,-125.0,107.0
2021-04-30,MIL,LAD,3,1,7.5,-113.0,-105.0
2021-04-30,MIN,KCR,9,1,7.5,-143.0,125.0
2021-04-30,NYY,DET,10,0,7.5,-425.0,335.0
2021-04-30,OAK,BAL,2,3,7.5,-135.0,116.0
2021-04-30,PHI,NYM,2,1,8.5,145.0,-167.0
2021-04-30,PIT,STL,3,7,7.5,-118.0,104.0
2021-04-30,SDP,SFG,3,2,7.5,-200.0,170.0
2021-04-30,SEA,ANA,7,4,8.0,135.0,-155.0
2021-04-30,TBD,HOU,2,9,7.5,110.0,-130.0
2021-04-30,TEX,BOS,1,6,8.5,140.0,-164.0
2021-04-30,TOR,ATL,13,5,10.5,-130.0,112.0
2021-04-30,WSN,FLA,2,1,8.0,112.0,-130.0
2021-05-01,ARI,COL,6,14,8.0,-182.0,155.0
2021-05-01,CHW,CLE,7,3,8.5,-184.0,155.0
2021-05-01,CIN,CHC,2,3,9.0,-156.0,137.0
2021-05-01,MIL,LAD,6,5,7.0,112.0,-130.0
2021-05-01,MIN,KCR,3,11,9.0,-145.0,126.0
2021-05-01,NYY,DET,6,4,8.5,-235.0,195.0
2021-05-01,OAK,BAL,4,8,8.0,-192.0,165.0
2021-05-01,PHI,NYM,4,5,7.5,-110.0,-110.0
2021-05-01,PIT,STL,5,12,7.5,139.0,-160.0
2021-05-01,SDP,SFG,6,2,7.0,-180.0,150.0
2021-05-01,SEA,ANA,5,10,8.5,118.0,-137.0
2021-05-01,TBD,HOU,1,3,8.5,102.0,-115.0
2021-05-01,TEX,BOS,8,6,8.5,155.0,-180.0
2021-05-01,TOR,ATL,6,5,10.5,120.0,-136.0
2021-05-01,WSN,FLA,7,2,8.5,-152.0,130.0
2021-05-02,ARI,COL,8,4,9.0,-148.0,126.0
2021-05-02,CHW,CLE,0,5,8.5,-165.0,140.0
2021-05-02,CIN,CHC,13,12,8.5,-172.0,145.0
2021-05-02,MIL,LAD,4,16,8.5,170.0,-200.0
2021-05-02,MIN,KCR,13,4,8.5,-217.0,186.0
2021-05-02,NYY,DET,2,0,9.0,-247.0,208.0
2021-05-02,OAK,BAL,7,5,8.5,-210.0,180.0
2021-05-02,PHI,NYM,7,8,9.0,-125.0,108.0
2021-05-02,PIT,STL,0,3,8.5,115.0,-134.0
2021-05-02,SDP,SFG,1,7,6.5,-179.0,157.0
2021-05-02,SEA,ANA,2,0,8.0,138.0,-160.0
2021-05-02,TBD,HOU,5,4,8.0,110.0,-130.0
2021-05-02,TEX,BOS,5,3,9.0,108.0,-125.0
2021-05-02,TOR,ATL,7,2,10.5,113.0,-130.0
2021-05-02,WSN,FLA,3,1,7.0,-162.0,141.0
2021-05-03,ANA,TBD,3,7,8.0,133.0,-155.0
2021-05-03,KCR,CLE,6,8,8.5,-101.0,-115.0
2021-05-03,MIN,TEX,6,5,8.5,-185.0,160.0
2021-05-03,OAK,TOR,5,4,8.5,-120.0,105.0
2021-05-03,PHI,MIL,4,3,8.5,-104.0,-113.0
2021-05-03,SDP,PIT,2,0,8.0,-186.0,160.0
2021-05-03,SEA,BAL,3,5,8.5,-130.0,110.0
2021-05-03,STL,NYM,6,5,8.5,-129.0,110.0
2021-05-04,ANA,TBD,3,8,8.5,-115.0,-105.0
2021-05-04,BOS,DET,11,7,8.5,-180.0,155.0
2021-05-04,CHC,LAD,7,1,9.0,157.0,-185.0
2021-05-04,CHC,LAD,4,3,6.0,200.0,-240.0
2021-05-04,CIN,CHW,0,9,9.5,-112.0,-105.0
2021-05-04,COL,SFG,4,12,7.5,-129.0,110.0
2021-05-04,COL,SFG,8,6,9.5,-119.0,-105.0
2021-05-04,FLA,ARI,9,3,7.5,-145.0,127.0
2021-05-04,KCR,CLE,3,7,9.0,-143.0,124.0
2021-05-04,MIN,TEX,3,6,8.5,-159.0,140.0
2021-05-04,NYY,HOU,7,3,8.5,-122.0,105.0
2021-05-04,OAK,TOR,4,1,8.5,-125.0,105.0
2021-05-04,PHI,MIL,6,5,7.5,-167.0,145.0
2021-05-04,SDP,PIT,1,2,7.5,-250.0,210.0
2021-05-04,SEA,BAL,5,2,8.5,-128.0,110.0
