GAMEDATE,HOME,AWAY,HOME_SCORE,AWAY_SCORE,HOME_ML,AWAY_ML,HOME_RATING,AWAY_RATING,HOME_PROB,AWAY_PROB,OU_LINE,OU_RESULT,H_ODDS,A_ODDS,H_ADV,A_ADV,H_ADV_PCT,A_ADV_PCT,H_PROFIT,A_PROFIT
2023-06-04,CIN,MIL,1,5,-118.0,108.0,1457.01398283593,1519.27544151504,0.473972757676421,0.526027242323579,9.5,U,0.5296046953219403,0.47583297465838265,-0.055631937645519325,0.05019426766519636,-0.10504426818138635,0.10548715691936361,-1.0,1.08
2023-06-04,WSN,PHI,3,11,128.0,-153.0,1443.81719247885,1512.12701051343,0.446550595080764,0.553449404919236,9.0,O,0.42037750897248444,0.5899238467525125,0.026173086108279564,-0.03647444183327653,0.06226090965773512,-0.061829068334948056,1.28,-1.0
2023-06-04,BOS,TBD,2,6,110.0,-120.0,1517.41723418627,1561.27979036198,0.517429106300322,0.482570893699678,9.0,U,0.4661016949152542,0.5392231530845392,0.0513274113850678,-0.05665225938486118,0.11012062806250911,-0.10506273527164234,-1.0,0.8333333333333334
2023-06-04,PIT,STL,2,1,130.0,-150.0,1474.25083186474,1507.78984840046,0.454117389065211,0.545882610934789,8.5,U,0.42016806722689076,0.5881383855024712,0.03394932183832022,-0.04225577456768226,0.08079938597520209,-0.07184665311647931,1.3,-1.0
2023-06-03,SDP,CHC,6,0,-180.0,160.0,1536.10103076434,1485.55155194696,0.621964793850474,0.378035206149526,8.0,U,0.6256684491978609,0.380700325732899,-0.003703655347386925,-0.00266511958337301,-0.005919517521037254,-0.007000570798678218,0.5555555555555556,-1.0
2023-06-03,ARI,ATL,2,5,195.0,-240.0,1501.71490313323,1556.85383483776,0.394388081768305,0.605611918231695,9.0,U,0.32442748091603046,0.6851165831335804,0.06996060085227451,-0.07950466490188535,0.21564326380348153,-0.11604545395507371,-1.0,0.4166666666666667
2023-06-03,SFG,BAL,4,0,-135.0,110.0,1507.66971306288,1505.26399534193,0.534147530948099,0.465852469051901,7.5,U,0.5467695274831245,0.46550253624814825,-0.012621996535025493,0.0003499328037527283,-0.02308467443883855,0.0007517312506459817,0.7407407407407407,-1.0
2023-06-03,MIN,CLE,2,4,-126.0,116.0,1530.11473741995,1510.2908857524,0.588037945321487,0.411962054678513,7.0,U,0.5463304962261121,0.4587000527427715,0.04170744909537494,-0.04673799806425849,0.07634105982272188,-0.10189228840239117,-1.0,1.16
2023-06-03,LAD,NYY,3,6,-110.0,-110.0,1566.27627094228,1561.37921609261,0.456886110075152,0.543113889924848,9.0,P,0.5,0.5116279069767442,-0.04311388992484799,0.031485982948103786,-0.08622777984969598,0.061540784853111985,-1.0,0.9090909090909091
2023-06-03,BOS,TBD,2,4,136.0,-162.0,1518.44349116806,1560.25353338019,0.415905494184462,0.584094505815538,8.5,U,0.4066302458405761,0.6032685438029811,0.009275248343885878,-0.019174037987443104,0.022810030583712004,-0.03178358657086733,-1.0,0.6172839506172839
2023-06-03,NYM,TOR,1,2,118.0,-128.0,1531.25538339241,1544.76381986936,0.489912786345373,0.510087213654627,8.5,U,0.4496686651940676,0.5552556219303192,0.04024412115130538,-0.04516840827569224,0.08949727714279776,-0.08134705258573782,-1.0,0.78125
2023-06-03,KCR,COL,4,6,-150.0,135.0,1433.91310207376,1446.4579870353,0.505258832827098,0.494741167172902,9.5,O,0.5850622406639003,0.4210710229754521,-0.07980340783680229,0.07367014419744988,-0.13640156942318693,0.17495895033780262,-1.0,1.35
2023-06-03,HOU,ANA,9,6,-165.0,145.0,1560.46223584055,1511.2344144745,0.631241976227665,0.368758023772335,8.5,O,0.6040343668285393,0.40324463558102935,0.0272076093991257,-0.034486611808694334,0.04504314802811349,-0.08552280369211374,0.6060606060606061,-1.0
2023-06-03,FLA,OAK,12,1,-220.0,185.0,1488.2339304663,1397.41967302643,0.631515756833753,0.368484243166247,8.0,O,0.662090813093981,0.3463852667386017,-0.03057505626022794,0.0220989764276453,-0.04617955068331081,0.06379883485148974,0.45454545454545453,-1.0
2023-06-03,CIN,MIL,8,10,-105.0,-105.0,1458.27638540633,1518.01303894464,0.469253758269216,0.530746241730784,10.0,O,0.5,0.5060240963855421,-0.030746241730783996,0.024722145345241864,-0.06149248346156799,0.04885566818226361,0.9523809523809523,-1.0
2023-06-03,WSN,PHI,2,4,-110.0,-110.0,1445.1528547217,1510.79134827058,0.483228045631932,0.516771954368068,8.5,U,0.5,0.5116279069767442,-0.016771954368068,0.005144047391323792,-0.033543908736136,0.01005427444667828,-1.0,0.9090909090909091
2023-06-03,TEX,SEA,16,6,-150.0,126.0,1532.63593117547,1514.89416154063,0.575006091959845,0.424993908040155,8.5,O,0.5755517826825127,0.43464143926088816,-0.0005456907226677465,-0.009647531220733141,-0.0009481175092959093,-0.02219652879195977,-1.0,1.26
2023-06-03,PIT,STL,4,3,125.0,-143.0,1473.03509902521,1509.00558123999,0.44735976165553,0.55264023834447,9.5,U,0.43027888446215146,0.5776429502550814,0.01708087719337853,-0.02500271191061143,0.039697223847574126,-0.04328402501851791,1.25,-1.0
2023-06-03,CHW,DET,2,1,-155.0,140.0,1481.90900215124,1452.632887503,0.581989659567286,0.418010340432714,8.5,U,0.5933014354066986,0.41255428345834977,-0.011311775839412563,0.005456056974364243,-0.019065815729332414,0.013225064417286658,0.6451612903225806,-1.0
2023-06-03,BOS,TBD,8,5,-117.0,107.0,1516.68557694784,1562.01144760041,0.46354856095042,0.53645143904958,9.0,O,0.5274287332041203,0.47806232290252615,-0.0638801722537003,0.05838911614705389,-0.12111621576934073,0.12213703810111598,0.8547008547008547,-1.0
2023-06-02,SFG,BAL,2,3,-165.0,139.0,1508.97456530559,1503.95914309922,0.58260174275411,0.41739825724589,7.5,U,0.5980890270721164,0.4116187162752486,-0.015487284318006389,0.005779540970641428,-0.0258946137062952,0.014041006256811261,-1.0,1.39
2023-06-02,LAD,NYY,8,4,-152.0,127.0,1564.51245105652,1563.14303597837,0.550187266218958,0.449812733781042,8.0,O,0.5779177274554469,0.4325496667054993,-0.027730461236488924,0.01726306707554265,-0.04798340649383648,0.039910022835126124,0.6578947368421053,-1.0
2023-06-02,SDP,CHC,1,2,-182.0,155.0,1537.62350622697,1484.02907648433,0.640151736845115,0.359848263154885,9.0,U,0.6220345798150382,0.3866694652393946,0.01811715703007677,-0.02682120208450961,0.02912564287899211,-0.06936467576487859,-1.0,1.55
2023-06-02,ARI,ATL,3,2,102.0,-112.0,1500.68552354661,1557.88321442438,0.497685354128146,0.502314645871854,9.0,U,0.4837531945965681,0.5220090255041961,0.013932159531577892,-0.019694379632342107,0.02880013959018246,-0.037728044286820084,1.02,-1.0
2023-06-02,MIN,CLE,1,0,-130.0,110.0,1529.27747051528,1511.12815265707,0.57222550087204,0.42777449912796,8.0,U,0.5427435387673957,0.4673418191953916,0.029481962104644377,-0.03956732006743158,0.054320245196469275,-0.08466462542460562,0.7692307692307693,-1.0
2023-06-02,KCR,COL,2,7,-125.0,105.0,1436.13112623962,1444.23996286944,0.50983060892347,0.49016939107653,9.5,U,0.5324675324675325,0.4781123874573114,-0.022636923544062548,0.012057003619218631,-0.042513246655922377,0.025217927699677345,-1.0,1.05
2023-06-02,HOU,ANA,6,2,-130.0,110.0,1558.88353214998,1512.81311816507,0.577275106133623,0.422724893866377,7.5,O,0.5427435387673957,0.4673418191953916,0.03453156736622731,-0.04461692532901457,0.06362409664912949,-0.09546957600719364,0.7692307692307693,-1.0
2023-06-02,CHW,DET,3,0,-158.0,143.0,1480.6177335952,1453.92415605904,0.585421036467453,0.414578963532547,9.0,U,0.5980932797457705,0.4076031570481745,-0.012672243278317508,0.00697580648437246,-0.021187737276874397,0.01711421112361,0.6329113924050633,-1.0
2023-06-02,TEX,SEA,2,0,-110.0,-110.0,1531.42347902824,1516.10661368786,0.518008117460614,0.481991882539386,7.5,U,0.5,0.5116279069767442,0.018008117460614037,-0.029636024437358188,0.036016234921228074,-0.05792495685483645,0.9090909090909091,-1.0
2023-06-02,NYM,TOR,0,3,-130.0,110.0,1533.2450936261,1542.77410963567,0.571550659942386,0.428449340057614,8.5,U,0.5427435387673957,0.4673418191953916,0.02880712117499029,-0.0388924791377776,0.053076856963443664,-0.08322062683099407,-1.0,1.1
2023-06-02,WSN,PHI,8,7,160.0,-180.0,1443.82119505352,1512.12300793876,0.400780606298701,0.599219393701299,9.0,O,0.37433155080213903,0.6319939917386406,0.026449055496561957,-0.03277459803734162,0.07065676254081543,-0.05185903420881799,1.6,-1.0
2023-06-02,PIT,STL,7,5,129.0,-144.0,1471.51488941925,1510.52579084595,0.466977503354043,0.533022496645957,9.5,O,0.42526491912994985,0.5811967351128439,0.04171258422409313,-0.04817423846688684,0.0980861160836708,-0.08288800599943746,1.29,-1.0
2023-06-02,FLA,OAK,4,0,-210.0,170.0,1487.09880137528,1398.55480211745,0.669187100109792,0.330812899890208,8.5,U,0.6465222348916762,0.3642177831305286,0.022664865218115837,-0.03340488324032059,0.035056590469642934,-0.09171678261615501,0.47619047619047616,-1.0
2023-06-02,CIN,MIL,4,5,140.0,-165.0,1459.07519924854,1517.21422510243,0.410093557067357,0.589906442932643,10.0,U,0.40090771558245086,0.608316135869262,0.009185841484906143,-0.018409692936618982,0.022912608383105493,-0.030263364476288634,-1.0,0.6060606060606061
2023-06-01,HOU,ANA,5,2,-142.0,119.0,1557.47078439747,1514.22586591758,0.563320105199599,0.436679894800401,9.0,U,0.5623711526637492,0.44811042099430304,0.0009489525358498119,-0.011430526193902057,0.0016874132525379615,-0.025508280232669156,0.704225352112676,-1.0
2023-06-01,MIN,CLE,7,6,-141.0,120.0,1528.39841389285,1512.0072092795,0.556098823504318,0.443901176495682,8.0,O,0.5627721335268505,0.44680782075808173,-0.006673310022532464,-0.002906644262399727,-0.011857925481688847,-0.006505356726899114,0.7092198581560284,-1.0
2023-06-01,BOS,CIN,8,2,-170.0,145.0,1514.90796872629,1460.85280747009,0.604575111560268,0.395424888439732,9.5,O,0.6067006554989074,0.40218521610498414,-0.002125543938639396,-0.006760327665252142,-0.003503447572331231,-0.016808990968697035,0.5882352941176471,-1.0
2023-06-01,ARI,COL,5,4,-175.0,148.0,1499.99105244222,1444.93443397383,0.626970633538852,0.373029366461148,9.5,U,0.61212976022567,0.39712768579302304,0.014840873313181957,-0.024098319331875062,0.02424465248628116,-0.060681539449341626,0.5714285714285714,-1.0
2023-06-01,NYM,PHI,4,2,-180.0,160.0,1532.31561842429,1513.05248314057,0.629682962095868,0.370317037904132,8.5,U,0.6256684491978609,0.380700325732899,0.004014512898007139,-0.010383287828767018,0.006416358221601248,-0.02727417637160623,0.5555555555555556,-1.0
2023-06-01,FLA,SDP,1,10,100.0,-120.0,1489.99543352884,1534.72687407341,0.462908902419431,0.537091097580569,7.5,O,0.4782608695652174,0.5328185328185329,-0.015351967145786405,0.004272564762036191,-0.03209956766846245,0.008018799082372352,-1.0,0.8333333333333334
2023-06-01,TOR,MIL,3,1,-185.0,155.0,1541.7770730639,1518.2112616742,0.601307907294072,0.398692092705928,8.0,U,0.6233894945490586,0.38615358120132415,-0.022081587254986546,0.012538511504603833,-0.03542181484941398,0.03247027119519785,0.5405405405405406,-1.0
2023-05-31,SEA,NYY,1,0,-138.0,128.0,1515.09063994467,1564.15900972156,0.51999561625181,0.48000438374819,7.5,U,0.5693398957730169,0.4351430277589503,-0.0493442795212069,0.04486135598923968,-0.0866692811931089,0.1030956562036216,0.7246376811594203,-1.0
2023-05-31,ARI,COL,6,0,-160.0,135.0,1497.83907146195,1447.0864149541,0.546783170382928,0.453216829617072,10.0,U,0.5911949685534592,0.4185311924190576,-0.0444117981705312,0.034685637198014374,-0.07512208413951549,0.08287467655047576,0.625,-1.0
2023-05-31,HOU,MIN,2,8,-185.0,165.0,1560.63906000893,1525.23013828139,0.609368810909172,0.390631189090828,7.5,O,0.6323766526926797,0.37372027019698356,-0.023007841783507677,0.01691091889384444,-0.03638312971476665,0.04525020514656819,-1.0,1.65
2023-05-31,NYM,PHI,4,1,110.0,-120.0,1530.67586381959,1514.69223774527,0.510742838926172,0.489257161073828,9.0,U,0.4661016949152542,0.5392231530845392,0.04464114401091779,-0.04996599201071117,0.09577554533251442,-0.09266292021195444,1.1,-1.0
2023-05-31,BOS,CIN,4,5,-165.0,145.0,1516.27865377666,1459.48212241972,0.630862369882273,0.369137630117727,10.5,U,0.6040343668285393,0.40324463558102935,0.026828003053733673,-0.034107005463302364,0.044414696459396996,-0.08458142391443857,-1.0,1.45
2023-05-31,TOR,MIL,2,4,-150.0,126.0,1543.54109840667,1516.44723633143,0.622710945037063,0.377289054962937,10.0,U,0.5755517826825127,0.43464143926088816,0.04715916235455031,-0.05735238429795114,0.08193730568386459,-0.13195332777169022,-1.0,1.26
2023-05-31,FLA,SDP,2,1,102.0,-112.0,1488.78214071125,1535.940166891,0.45182863743337,0.54817136256663,8.5,U,0.4837531945965681,0.5220090255041961,-0.03192455716319814,0.02616233706243387,-0.06599348080754697,0.05011855309812763,1.02,-1.0
2023-05-31,LAD,WSN,6,10,-245.0,205.0,1567.63965924984,1440.6939868602,0.697591780389459,0.302408219610541,9.5,O,0.6841382467383841,0.32397880678805674,0.013453533651074934,-0.021570587177515754,0.01966493426615812,-0.06658024144038222,0.40816326530612246,-1.0
2023-05-31,SFG,PIT,4,9,-114.0,104.0,1511.50145762932,1468.98799709552,0.549230452259987,0.450769547740013,7.5,O,0.5207810820494446,0.4848735437289573,0.02844937021054239,-0.03410399598894431,0.054628271247075144,-0.07033585649294227,-1.0,1.04
2023-05-31,OAK,ATL,2,4,200.0,-250.0,1399.48525161911,1556.95276492272,0.371668627571975,0.628331372428025,9.5,U,0.3181818181818181,0.6918238993710693,0.053486809390156875,-0.0634925269430443,0.16810140094049308,-0.09177556167221856,-1.0,0.4
2023-05-31,BAL,CLE,8,12,-105.0,-115.0,1505.69195967346,1510.27439270526,0.459115363179418,0.540884636820582,8.5,O,0.4891657638136511,0.5223221425320161,-0.030050400634233143,0.018562494288565823,-0.06143193750918541,0.03553840202634717,0.9523809523809523,-1.0
2023-05-31,CHC,TBD,3,4,120.0,-140.0,1484.94938646067,1561.09113762407,0.451107583808791,0.548892416191209,8.5,U,0.43795620437956206,0.5711733174508636,0.013151379429228949,-0.02228090125965465,0.030028983030072842,-0.03900900230965609,-1.0,0.7142857142857143
2023-05-31,CHW,ANA,5,12,-145.0,125.0,1483.37137658319,1511.47222292959,0.509851054473168,0.490148945526832,9.0,O,0.5711159737417943,0.4376346660282499,-0.06126491926862632,0.05251427949858212,-0.1072722915929587,0.11999570320874042,0.6896551724137931,-1.0
2023-05-31,DET,TEX,3,2,135.0,-160.0,1452.65401536688,1532.6936197204,0.405271049648561,0.594728950351439,9.0,U,0.4088050314465409,0.600850259801606,-0.0035339817979799237,-0.0061213094501669785,-0.008644663167366229,-0.010187745366354917,1.35,-1.0
2023-05-30,LAD,WSN,9,3,-320.0,260.0,1566.58971459688,1441.74393151316,0.731357083082967,0.268642916917033,8.5,O,0.7328244274809161,0.2748636172891313,-0.0014673443979491552,-0.0062207003720982645,-0.0020023137097014976,-0.022631952651465892,0.3125,-1.0
2023-05-30,SFG,PIT,1,2,-155.0,140.0,1512.88661398655,1467.60284073829,0.610715574502153,0.389284425497847,8.5,U,0.5933014354066986,0.41255428345834977,0.017414139095454417,-0.023269857960502793,0.029351250572177134,-0.056404354271725965,-1.0,1.4
2023-05-30,SEA,NYY,2,10,-145.0,125.0,1517.9622629035,1561.28738676273,0.487750288231002,0.512249711768998,7.0,O,0.5711159737417943,0.4376346660282499,-0.08336568551079232,0.07461504574074812,-0.14596980183307318,0.17049619587478393,0.6896551724137931,-1.0
2023-05-30,OAK,ATL,2,1,205.0,-250.0,1397.96618568516,1558.47183085667,0.330641704108185,0.669358295891815,8.5,U,0.31460674157303364,0.6942277691107644,0.016034962535151354,-0.0248694732189495,0.05096827377244528,-0.03582321872662164,2.05,-1.0
2023-05-30,ARI,COL,5,1,-250.0,210.0,1496.57490133253,1448.35058508352,0.634875578258625,0.365124421741375,8.5,U,0.6888888888888889,0.3189227498228207,-0.05401331063026393,0.04620167191855429,-0.07840641865683473,0.1448679090601781,0.4,-1.0
2023-05-30,HOU,MIN,5,1,-115.0,-105.0,1558.62119898544,1527.24799930487,0.488319934026186,0.511680065973814,8.5,U,0.5108342361863488,0.5006651254697853,-0.022514302160162813,0.011014940504028736,-0.04407359680557854,0.02200061466972203,0.8695652173913043,-1.0
2023-05-30,CHW,ANA,7,3,-145.0,130.0,1481.40079096894,1513.44280854384,0.491187618652391,0.508812381347609,9.5,O,0.5764909248055315,0.4299357140202891,-0.08530330615314052,0.0788766673273199,-0.1479699028773367,0.18346153798146125,0.6896551724137931,-1.0
2023-05-30,CHC,TBD,2,1,148.0,-180.0,1483.55319377796,1562.48733030678,0.372206017452957,0.627793982547043,8.5,U,0.38546255506607924,0.6251529987760098,-0.013256537613122232,0.0026409837710331674,-0.034391246150614285,0.004224539874565059,1.48,-1.0
2023-05-30,STL,KCR,2,1,-200.0,170.0,1509.86882291791,1436.78809416766,0.645978370943011,0.354021629056989,9.0,U,0.6428571428571429,0.36553524804177545,0.003121228085868122,-0.011513618984786478,0.0048552436891282635,-0.031497971936951585,0.5,-1.0
2023-05-30,NYM,PHI,2,0,-150.0,130.0,1529.45317071069,1515.91493085417,0.546361579589497,0.453638420410503,8.5,U,0.5798319327731092,0.42851998559596693,-0.033470353183612134,0.025118434814536073,-0.05772423230217161,0.05861671721005601,0.6666666666666666,-1.0
2023-05-30,BOS,CIN,8,9,-170.0,141.0,1517.6051775843,1458.15559861208,0.615288262907679,0.384711737092321,9.5,O,0.602765926143887,0.4077196194296964,0.012522336763791997,-0.02300788233737544,0.0207747920389294,-0.05643064802610687,-1.0,1.41
2023-05-30,TOR,MIL,7,2,-155.0,140.0,1541.59133361342,1518.39700112468,0.544067565443117,0.455932434556883,9.0,P,0.5933014354066986,0.41255428345834977,-0.04923386996358159,0.04337815109853321,-0.08298289372893997,0.10514531744744948,0.6451612903225806,-1.0
2023-05-30,BAL,CLE,8,5,-140.0,117.0,1504.18872490279,1511.77762747593,0.535245731942768,0.464754268057232,9.0,O,0.5586612725266643,0.452019291032928,-0.023415540583896277,0.01273497702430404,-0.041913663494150044,0.028173525504194386,0.7142857142857143,-1.0
2023-05-30,FLA,SDP,4,9,-140.0,117.0,1491.44984040264,1533.27246719961,0.573283023412692,0.426716976587308,8.0,O,0.5586612725266643,0.452019291032928,0.014621750886027685,-0.025302314445619978,0.026172837826931694,-0.055976182759369886,-1.0,1.17
2023-05-30,DET,TEX,6,10,105.0,-125.0,1454.16067909789,1531.18695598939,0.419115301710172,0.580884698289828,8.5,O,0.4675324675324675,0.5430183356840621,-0.04841716582229555,0.037866362605765924,-0.10355893800879878,0.06973311970776108,1.05,-1.0
2023-05-29,SEA,NYY,4,10,-135.0,115.0,1520.41106631577,1558.83858335046,0.493119415325625,0.506880584674375,7.5,O,0.552594002855783,0.4570222855464799,-0.059474587530157996,0.049858299127895134,-0.10762800034527298,0.10909380287282389,0.7407407407407407,-1.0
2023-05-29,LAD,WSN,6,1,-260.0,210.0,1565.28778750373,1443.04585860631,0.669018767385914,0.330981232614086,9.0,U,0.6912521440823327,0.3181793374447416,-0.022233376696418672,0.012801895169344435,-0.03216391715635758,0.040234841370137,0.38461538461538464,-1.0
2023-05-29,CHW,ANA,4,6,-140.0,117.0,1482.82479476082,1512.01880475196,0.524660390156012,0.475339609843988,9.0,O,0.5586612725266643,0.452019291032928,-0.03400088237065235,0.023320318811060003,-0.06086135560619077,0.051591423803549974,-1.0,1.17
2023-05-29,OAK,ATL,7,2,210.0,-260.0,1394.65018373662,1561.78783280521,0.319163756580101,0.680836243419899,9.0,P,0.30874785591766724,0.7005268509104354,0.010415900662433752,-0.019690607490536416,0.03373594492332699,-0.028108283736655637,2.1,-1.0
2023-05-29,SFG,PIT,14,4,-132.0,122.0,1510.17235913703,1470.31709558781,0.580843896599853,0.419156103400147,8.5,O,0.5581289044644218,0.4466187496852641,0.022714992135431267,-0.02746264628511713,0.04069846939252941,-0.061490132925387186,-1.0,1.22
2023-05-29,HOU,MIN,5,7,-121.0,111.0,1560.0377500047,1525.83144828561,0.510896351014166,0.489103648985834,8.0,O,0.536016459868573,0.4692644171149937,-0.025120108854407075,0.0198392318708403,-0.0468644355820087,0.04227729857041074,-1.0,1.11
2023-05-29,ARI,COL,7,5,-200.0,170.0,1495.63110417574,1449.29438224031,0.61522087895124,0.38477912104876,9.5,O,0.6428571428571429,0.36553524804177545,-0.027636263905902902,0.019243873006984547,-0.04298974385362675,0.052645738297679046,0.5,-1.0
2023-05-29,CHC,TBD,1,0,105.0,-125.0,1482.47256203672,1563.56796204802,0.488065585822021,0.511934414177979,8.0,U,0.4675324675324675,0.5430183356840621,0.020533118289553454,-0.03108392150608308,0.04391805856376707,-0.057242858046267275,1.05,-1.0
2023-05-29,STL,KCR,0,7,-180.0,160.0,1513.74185113435,1432.91506595122,0.660799186736883,0.339200813263117,9.5,U,0.6256684491978609,0.380700325732899,0.03513073753902207,-0.04149951246978201,0.056149127519633524,-0.10900834505431511,-1.0,1.6
2023-05-29,DET,TEX,0,5,160.0,-180.0,1455.75819844829,1529.58943663899,0.396935586443983,0.603064413556017,8.5,U,0.37433155080213903,0.6319939917386406,0.02260403564184399,-0.02892957818262354,0.06038506664321175,-0.045775084195084026,-1.0,0.5555555555555556
2023-05-29,BAL,CLE,0,5,-134.0,124.0,1506.82307387485,1509.14327850387,0.57878903663612,0.42121096336388,8.0,U,0.5619290100344466,0.4427284324880582,0.016860026601673406,-0.021517469124178235,0.030003837318596238,-0.04860195900058584,-1.0,1.24
2023-05-28,ATL,PHI,11,4,-250.0,210.0,1560.47013775398,1517.2326259054,0.702366059299596,0.297633940700404,9.0,O,0.6888888888888889,0.3189227498228207,0.013477170410707062,-0.021288809122416708,0.019563634467155477,-0.06675224371495547,-1.0,2.1
2023-05-28,SEA,PIT,6,3,-140.0,130.0,1519.02862626388,1471.6995356397,0.574204209690562,0.425795790309438,8.5,O,0.5729537366548043,0.43144480270228774,0.0012504730357576488,-0.0056490123928497615,0.002182502627626759,-0.013093244738302645,0.7142857142857143,-1.0
